file,onset,duration,,file,onset,duration
G63028005,04:18.9,0.175,,B63028005,03:14.8,1.113
G63028005,04:26.0,0.287,,B63028005,03:16.3,0.925
G63028005,04:34.9,0.163,,B63028005,03:45.4,0.512
G63028005,04:38.8,0.163,,B63028005,03:50.8,0.4
G63028005,04:39.2,0.15,,B63028005,03:52.0,0.5
G63028005,04:41.9,0.212,,B63028005,03:53.2,0.463
G63028005,04:42.4,0.163,,B63028005,03:54.4,0.487
G63028005,04:49.7,0.175,,B63028005,03:55.6,0.512
G63028005,04:55.8,0.163,,B63028005,04:06.3,0.463
G63028005,04:56.3,0.1,,B63028005,04:09.8,0.475
G63028005,05:08.8,0.25,,B63028005,04:11.1,0.475
G63028005,05:09.3,0.175,,B63028005,04:12.5,0.487
G63028005,05:13.5,0.138,,B63028005,04:14.1,0.512
G63028005,05:13.9,0.1,,B63028005,04:32.1,0.5
G63028005,05:19.7,0.138,,B63028005,04:34.3,0.487
G63028005,05:22.6,0.237,,B63028005,04:35.6,0.537
G63028005,05:39.4,0.175,,B63028005,04:37.1,0.475
G63028005,05:39.9,0.075,,B63028005,04:52.3,0.487
G63028005,05:42.6,0.188,,B63028005,04:53.1,0.75
G63028005,05:47.3,0.212,,B63028005,04:54.4,0.613
G63028005,05:58.0,0.175,,B63028005,04:55.7,0.537
G63028005,05:58.5,0.113,,B63028005,04:56.6,0.45
G63028005,06:06.4,0.237,,B63028005,04:57.2,5.525
G63028005,06:08.4,0.175,,B63028005,05:03.2,0.787
G63028005,06:08.9,0.087,,B63028005,05:04.5,0.725
G63028005,06:13.4,0.15,,B63028005,05:05.6,0.912
G63028005,06:15.1,0.2,,B63028005,05:07.0,0.55
G63028005,06:21.0,0.225,,B63028005,05:29.1,0.45
G63028005,06:34.2,0.2,,B63028005,05:31.8,0.412
G63028005,06:34.7,0.138,,B63028005,05:32.6,0.4
G63028005,06:36.6,0.188,,B63028005,05:33.3,0.438
G63028005,06:36.9,0.188,,B63028005,05:34.7,0.563
G63028005,06:37.3,0.113,,B63028005,05:36.5,0.525
G63028005,06:37.8,0.113,,B63028005,05:51.2,0.5
G63028005,06:43.5,0.225,,B63028005,05:52.4,0.5
G63028005,06:44.0,0.188,,B63028005,05:53.4,2.675
G63028005,06:52.7,0.188,,B63028005,05:56.4,0.938
G63028005,06:53.3,0.163,,B63028005,05:57.9,0.8
G63028005,07:04.5,0.212,,B63028005,05:59.2,0.55
G63028005,07:05.0,0.063,,B63028005,06:00.2,0.588
G63028005,07:08.0,0.125,,B63028005,06:01.0,0.45
G63028005,07:11.7,0.2,,B63028005,06:02.5,0.512
G63028005,07:12.1,0.125,,B63028005,06:21.4,0.563
G63028005,07:12.6,0.15,,B63028005,06:23.8,0.825
G63028005,07:19.3,0.237,,B63028005,06:25.2,0.738
G63028005,07:26.0,0.212,,B63028005,06:26.3,0.775
G63028005,07:26.5,0.15,,B63028005,06:27.5,0.65
G63028005,07:27.2,0.138,,B63028005,06:28.3,2.163
G63028005,07:31.6,0.237,,B63028005,06:30.7,1.025
G63028005,07:34.4,0.15,,B63028005,06:41.0,0.438
G63028005,07:49.2,0.263,,B63028005,06:55.2,0.463
G63028005,07:51.5,0.175,,B63028005,06:57.7,0.525
G63028005,07:51.9,0.188,,B63028005,06:58.4,0.4
G63028005,07:55.0,0.15,,B63028005,06:59.1,0.963
G63028005,07:55.5,0.15,,B63028005,07:00.5,1.212
G63028005,07:56.6,0.188,,B63028005,07:01.9,0.7
G63028005,08:01.4,0.163,,B63028005,07:02.9,0.725
G63028005,08:05.4,0.275,,B63028005,07:04.3,0.55
G63028005,08:13.8,0.2,,B63028005,07:19.6,0.5
G63028005,08:14.3,0.163,,B63028005,07:36.2,0.35
G63028005,08:16.6,0.138,,B63028005,07:39.8,0.613
G63028005,08:25.8,0.225,,B63028005,07:41.0,0.662
G63028005,08:26.3,0.113,,B63028005,07:41.9,1.075
G63028005,08:34.5,0.263,,B63028005,07:43.2,3.388
G63028005,08:35.0,0.175,,B63028005,07:46.8,0.688
G63028005,08:35.4,0.125,,B63028005,08:11.2,0.525
G63028005,08:41.1,0.2,,B63028005,08:19.5,0.6
G63028005,08:48.7,0.2,,B63028005,08:20.7,0.575
G63028005,08:55.9,0.175,,B63028005,08:22.1,0.537
G63028005,08:56.4,0.163,,B63028005,08:23.3,0.463
G63028005,09:00.1,0.175,,B63028005,08:24.4,0.575
G63028005,09:00.5,0.15,,B63028005,08:31.4,0.575
G63028005,09:15.4,0.163,,B63028005,08:44.3,0.563
G63028005,09:15.9,0.275,,B63028005,08:45.7,0.537
G63028005,09:19.5,0.2,,B63028005,08:47.1,0.6
G63028005,09:19.9,0.175,,B63028005,08:48.5,0.688
G63028005,09:29.1,0.275,,B63028005,08:50.1,0.625
G63028005,09:29.7,0.138,,B63028005,09:07.1,0.537
G63028005,09:37.5,0.163,,B63028005,09:08.2,0.6
G63028005,09:46.5,0.175,,B63028005,09:09.3,0.637
G63028005,09:47.1,0.113,,B63028005,09:10.5,0.588
G63028005,09:55.7,0.2,,B63028005,09:11.6,0.65
G63028005,09:56.2,0.113,,B63028005,09:12.9,0.637
G63028005,10:05.2,0.15,,B63028005,09:14.2,0.6
G63028005,10:16.7,0.25,,B63028005,09:41.9,0.525
G63028005,10:23.5,0.237,,B63028005,09:43.3,0.575
G63028005,10:37.2,0.225,,B63028005,09:44.7,0.55
G63028005,10:37.8,0.087,,B63028005,09:46.1,0.688
G63028005,10:49.5,0.138,,B63028005,09:50.6,0.588
G63028005,11:01.3,0.263,,B63028005,10:08.7,0.713
G63028005,11:05.0,0.163,,B63028005,10:10.0,0.463
G63028005,11:12.8,0.163,,B63028005,10:11.1,0.512
G63028005,11:16.4,0.225,,B63028005,10:12.3,0.563
G63028005,11:39.0,0.138,,B63028005,10:13.5,0.55
G63028005,11:41.0,0.138,,B63028005,10:14.7,0.662
G63028005,11:43.5,0.2,,B63028005,10:27.8,0.512
G63028005,11:50.0,0.2,,B63028005,10:28.9,0.338
G63028005,11:50.7,0.125,,B63028005,10:30.1,0.625
G63028005,11:51.7,0.225,,B63028005,10:31.6,0.625
G63028005,12:00.6,0.2,,B63028005,10:33.0,0.6
G63028005,12:04.1,0.338,,B63028005,10:34.6,0.613
G63028005,12:25.9,0.212,,B63028005,10:51.7,0.563
G63028005,12:26.4,0.163,,B63028005,10:53.0,0.625
G63028005,12:29.9,0.263,,B63028005,10:54.2,0.588
G63028005,12:30.4,0.15,,B63028005,10:55.4,0.637
G63028005,12:35.6,0.287,,B63028005,10:56.6,0.637
G63028005,12:43.2,0.263,,B63028005,10:57.8,0.637
G63028005,12:43.9,0.138,,B63028005,10:59.1,0.637
G63028005,12:56.5,0.313,,B63028005,11:26.9,0.537
G63028005,12:58.1,0.212,,B63028005,11:28.1,0.575
G63028005,13:08.9,0.125,,B63028005,11:29.3,0.537
G63028005,13:15.0,0.25,,B63028005,11:30.6,0.525
G63028005,13:15.6,0.113,,B63028005,11:31.6,1.013
G63028005,13:21.2,0.15,,B63028005,11:32.9,0.537
G63028005,13:28.0,0.275,,B63028005,11:34.9,0.6
G63028005,13:35.5,0.125,,B63028005,11:36.3,0.563
G63028005,13:36.0,0.125,,B63028005,11:37.8,0.588
G63028005,13:42.9,0.2,,B63028005,11:39.3,0.688
G63028005,13:46.9,0.225,,B63028005,11:55.4,0.525
G63028005,13:49.1,0.212,,B63028005,12:14.2,0.825
G63028005,13:58.2,0.2,,B63028005,12:15.6,0.725
G63028005,14:03.5,0.25,,B63028005,12:16.5,0.912
G63028005,14:07.8,0.188,,B63028005,12:17.9,1.075
G63028005,14:17.1,0.263,,B63028005,12:19.2,1.925
G63028005,14:30.7,0.2,,B63028005,12:21.5,0.9
G63028005,14:31.2,0.15,,B63028005,12:22.9,0.662
G63028005,14:34.1,0.237,,B63028005,12:50.9,0.55
G63028005,14:40.4,0.263,,B63028005,13:06.6,0.45
G63028005,14:41.0,0.138,,B63028005,13:07.9,0.475
G63028005,14:46.1,0.188,,B63028005,13:09.0,0.525
G63028005,14:51.3,0.188,,B63028005,13:10.2,0.588
G63028005,14:58.4,0.275,,B63028005,13:11.4,0.512
G63028005,14:58.9,0.113,,B63028005,13:12.6,0.512
G63028005,15:02.9,0.163,,B63028005,13:16.8,0.525
G63028005,15:03.4,0.113,,B63028005,13:33.8,0.55
G63028005,15:16.3,0.163,,B63028005,13:35.2,0.688
G63028005,15:19.5,0.212,,B63028005,13:36.5,0.713
G63028005,15:19.8,0.138,,B63028005,13:38.2,0.613
G63028005,15:25.4,0.2,,B63028005,13:39.5,0.713
G63028005,15:25.9,0.1,,B63028005,13:53.4,0.525
G63028005,15:37.9,0.175,,B63028005,14:21.3,0.6
G63028005,15:38.7,0.125,,B63028005,14:22.5,0.588
G63028005,15:45.3,0.175,,B63028005,14:23.7,0.588
G63028005,15:45.7,0.138,,B63028005,14:24.8,0.662
G63028005,15:56.2,0.163,,B63028005,14:26.0,0.725
G63028005,15:56.9,0.1,,B63028005,14:27.2,0.537
G63028005,16:01.8,0.188,,B63028005,14:50.0,0.475
G63028005,16:02.1,0.175,,B63028005,14:51.5,0.425
G63028005,16:06.6,0.25,,B63028005,14:52.7,0.6
G63028005,16:07.1,0.212,,B63028005,14:54.2,0.738
G63028005,16:19.4,0.225,,B63028005,14:55.8,0.65
G63028005,16:23.0,0.188,,B63028005,15:04.6,0.475
G63028005,16:23.4,0.175,,B63028005,15:28.7,0.537
G63028005,16:23.9,0.15,,B63028005,15:29.9,0.613
G63028005,16:29.3,0.263,,B63028005,15:31.1,0.588
G63028005,16:29.8,0.225,,B63028005,15:32.3,0.525
G63028005,16:38.5,0.175,,B63028005,15:33.5,0.55
G63028005,16:39.0,0.163,,B63028005,15:47.2,0.575
G63028005,16:52.4,0.237,,B63028005,15:48.5,0.563
G63028005,16:52.9,0.163,,B63028005,15:49.7,0.625
G63028005,16:55.1,0.212,,B63028005,15:50.9,0.637
G63028005,16:55.5,0.15,,B63028005,15:52.2,0.625
G63028005,17:01.7,0.175,,B63028005,15:53.5,0.625
G63028005,17:02.2,0.113,,B63028005,16:14.5,0.45
G63028005,17:07.5,0.175,,B63028005,16:15.8,0.487
G63028005,17:07.9,0.125,,B63028005,16:16.9,0.487
G63028005,17:08.3,0.113,,B63028005,16:18.0,0.613
G63028005,17:19.7,0.2,,B63028005,16:19.3,0.525
G63028005,17:20.2,0.125,,B63028005,16:20.7,0.463
G63028005,17:26.6,0.15,,B63028005,16:25.2,0.487
G63028005,17:27.0,0.125,,B63028005,16:43.2,0.525
G63028005,17:36.0,0.15,,B63028005,16:44.7,0.537
G63028005,17:41.2,0.212,,B63028005,16:46.1,0.588
G63028005,17:41.7,0.125,,B63028005,16:47.5,0.713
G63028005,17:49.1,0.125,,B63028005,16:49.0,0.662
G63028005,17:49.5,0.138,,B63028005,16:50.3,0.662
G63028005,17:49.9,0.087,,B63028005,17:09.6,0.6
G63028005,17:55.0,0.362,,B63028005,17:10.8,0.588
G63028005,18:07.1,0.325,,B63028005,17:11.9,0.675
G63028005,18:17.1,0.188,,B63028005,17:13.1,0.637
G63028005,18:17.4,0.175,,B63028005,17:14.3,0.675
G63028005,18:20.7,0.237,,B63028005,17:15.5,0.7
G63028005,18:21.3,0.113,,B63028005,17:32.5,0.525
G63028005,18:30.0,0.163,,B63028005,17:33.8,0.537
G63028005,18:31.8,0.237,,B63028005,17:34.9,0.55
G63028005,18:37.5,0.2,,B63028005,17:36.2,0.438
G63028005,18:38.0,0.15,,B63028005,17:37.3,0.563
G63028005,18:38.4,0.15,,B63028005,17:38.6,0.463
G63028005,18:45.1,0.163,,B63028005,17:45.3,0.45
G63028005,18:45.5,0.125,,B63028005,17:58.5,0.512
G63028005,18:49.7,0.25,,B63028005,17:59.9,0.575
G63028005,18:50.4,0.113,,B63028005,18:01.3,0.613
G63028005,19:01.8,0.175,,B63028005,18:02.8,0.613
G63028005,19:02.4,0.113,,B63028005,18:04.2,0.65
G63028005,19:11.3,0.287,,B63028005,18:10.7,0.525
G63028005,19:12.0,0.15,,B63028005,18:34.2,0.537
G63028005,19:17.6,0.188,,B63028005,18:53.1,0.912
G63028005,19:18.0,0.175,,B63028005,18:54.6,0.738
G63028005,19:23.1,0.113,,B63028005,18:55.8,0.75
G63028005,19:30.8,0.163,,B63028005,18:57.0,1.013
G63028005,19:37.3,0.237,,B63028005,18:58.1,1.712
G63028005,19:37.8,0.125,,B63028005,19:00.2,1
G63028005,19:41.3,0.313,,B63028005,19:01.9,0.613
G63028005,19:41.8,0.212,,B63028005,19:03.2,0.537
G63028005,19:53.5,0.163,,B63028005,19:04.4,0.725
G63028005,19:54.1,0.113,,B63028005,19:05.9,0.55
G63028005,20:01.4,0.225,,B63028005,19:28.3,0.487
G63028005,20:01.9,0.163,,B63028005,19:29.5,0.5
G63028005,20:12.2,0.15,,B63028005,19:30.8,0.5
G63028005,20:18.5,0.225,,B63028005,19:32.1,0.463
G63028005,20:18.9,0.138,,B63028005,19:33.4,0.512
G63028005,20:28.1,0.212,,B63028005,19:45.4,0.512
G63028005,20:28.7,0.138,,B63028005,19:46.1,0.575
G63028005,20:46.7,0.175,,B63028005,19:47.3,0.5
G63028005,20:47.1,0.138,,B63028005,19:48.5,0.625
G63028005,20:47.5,0.15,,B63028005,19:49.8,0.613
G63028005,20:50.2,0.188,,B63028005,19:50.9,0.65
G63028005,20:50.6,0.163,,B63028005,19:52.2,0.512
G63028005,20:53.0,0.25,,B63028005,20:07.4,0.487
G63028005,20:53.5,0.125,,B63028005,20:08.3,0.487
G63028005,21:00.9,0.175,,B63028005,20:09.6,0.463
G63028005,21:01.4,0.163,,B63028005,20:10.8,0.55
G63028005,21:10.4,0.2,,B63028005,20:12.2,0.588
G63028005,21:19.5,0.175,,B63028005,20:13.6,0.55
G63028005,21:22.1,0.113,,B63028005,20:32.0,0.45
G63028005,21:22.4,0.188,,B63028005,20:33.9,0.537
G63028005,21:22.8,0.138,,B63028005,20:34.9,0.8
G63028005,21:23.4,0.15,,B63028005,20:36.1,3.125
G63028005,21:26.5,0.188,,B63028005,20:39.5,0.988
G63028005,21:27.0,0.175,,B63028005,20:41.0,0.7
G63028005,21:37.0,0.2,,B63028005,20:42.2,2.013
G63028005,21:37.5,0.138,,B63028005,21:15.3,0.55
G63028005,21:44.6,0.263,,B63028005,21:28.5,0.55
G63028005,21:47.7,0.175,,B63028005,21:30.1,0.563
G63028005,21:48.1,0.175,,B63028005,21:31.5,0.662
G63028005,21:55.5,0.175,,B63028005,21:32.9,0.65
G63028005,21:56.0,0.087,,B63028005,21:34.4,0.725
G63028005,22:04.7,0.163,,B63028005,21:38.9,0.563
G63028005,22:05.2,0.138,,B63028005,21:57.8,0.512
G63028005,22:11.9,0.237,,B63028005,21:58.7,0.875
G63028005,22:12.3,0.212,,B63028005,21:59.8,0.988
G63028005,22:14.8,0.15,,B63028005,22:01.1,1.025
G63028005,22:17.0,0.25,,B63028005,22:02.3,0.825
G63028005,22:17.5,0.15,,B63028005,22:03.4,0.537
G63028005,22:24.6,0.188,,B63028005,22:04.6,0.55
G63028005,22:25.3,0.087,,B63028005,22:05.7,0.6
G63028005,22:31.1,0.15,,B63028005,22:29.1,0.537
G63028005,22:31.5,0.125,,B63028005,22:31.9,0.463
G63028005,22:31.9,0.05,,B63028005,22:42.8,0.487
G63028005,22:35.7,0.212,,B63028005,22:44.4,0.4
G63028005,22:36.2,0.113,,B63028005,22:45.7,0.588
G63028005,22:44.3,0.113,,B63028005,22:47.2,0.588
G63028005,22:44.7,0.113,,B63028005,22:48.6,0.7
G63028005,22:50.1,0.138,,B63028005,22:50.3,0.463
G63028005,22:53.0,0.163,,B63028005,23:05.7,0.537
G63028005,22:59.5,0.212,,B63028005,23:06.8,0.6
G63028005,23:00.0,0.138,,B63028005,23:08.0,0.637
G63028005,23:05.3,0.188,,B63028005,23:09.1,0.637
G63028005,23:17.7,0.15,,B63028005,23:10.3,0.625
G63028005,23:18.1,0.113,,B63028005,23:11.2,0.963
G63028005,23:20.9,0.25,,B63028005,23:12.5,0.85
G63028005,23:21.4,0.125,,B63028005,23:14.0,0.65
G63028005,23:25.4,0.35,,B63028005,23:15.1,0.613
G63028005,23:25.9,0.175,,B63028005,23:46.4,0.487
G63028005,23:32.2,0.212,,B63028005,24:02.5,0.563
G63028005,23:32.6,0.125,,B63028005,24:04.0,0.525
G63028005,23:39.7,0.25,,B63028005,24:05.5,0.362
G63028005,23:40.3,0.125,,B63028005,24:06.9,0.5
G63028005,23:49.1,0.175,,B63028005,24:08.3,0.65
G63028005,23:49.6,0.138,,B63028005,24:09.8,0.725
G63028005,23:55.3,0.138,,B63028005,24:27.0,0.55
G63028005,23:57.6,0.175,,B63028005,24:28.1,0.575
G63028005,23:58.0,0.15,,B63028005,24:29.3,0.613
G63028005,24:01.8,0.225,,B63028005,24:30.3,0.738
G63028005,24:02.3,0.212,,B63028005,24:31.5,0.85
G63028005,24:05.4,0.163,,B63028005,24:32.7,0.912
G63028005,24:05.9,0.063,,B63028005,24:33.8,0.925
G63028005,24:17.3,0.2,,B63028005,24:35.0,0.613
G63028005,24:17.8,0.175,,B63028005,24:36.2,0.588
G63028005,24:23.5,0.138,,B63028005,25:02.7,0.6
G63028005,24:27.7,0.15,,B63028005,25:04.1,0.6
G63028005,24:36.4,0.087,,B63028005,25:05.6,0.625
G63028005,24:36.9,0.125,,B63028005,25:07.1,0.65
G63028005,24:43.0,0.2,,B63028005,25:11.1,0.475
G63028005,24:43.5,0.2,,B63028005,25:37.5,0.5
G63028005,24:47.2,0.225,,B63028005,25:58.3,0.563
G63028005,24:47.8,0.125,,B63028005,25:59.1,7.425
G63028005,24:50.7,0.225,,B63028005,26:33.6,0.563
G63028005,24:56.2,0.163,,B63028005,26:41.3,0.55
G63028005,24:56.7,0.163,,B63028005,26:43.6,0.5
G63028005,25:04.3,0.138,,B63028005,26:45.1,0.463
G63028005,25:04.7,0.113,,B63028005,26:46.5,0.613
G63028005,25:05.1,0.163,,B63028005,26:48.0,0.575
G63028005,25:10.7,0.125,,B63028005,26:49.6,0.613
G63028005,25:17.1,0.325,,B63028005,26:59.2,0.425
G63028005,25:17.5,0.163,,B63028005,27:23.2,1
G63028005,25:17.7,0.138,,B63028005,27:24.4,1
G63028005,25:18.2,0.087,,B63028005,27:25.7,0.825
G63028005,25:26.5,0.125,,B63028005,27:26.7,1.05
G63028005,25:28.9,0.237,,B63028005,27:28.0,1.15
G63028005,25:35.7,0.188,,B63028005,27:29.4,0.75
G63028005,25:36.2,0.138,,B63028005,27:30.6,0.875
G63028005,25:36.6,0.163,,B63028005,28:00.0,0.537
G63028005,25:40.9,0.225,,B63028005,28:25.6,0.512
G63028005,25:41.4,0.15,,B63028005,28:26.2,0.575
G63028005,25:45.4,0.212,,B63028005,28:27.6,0.512
G63028005,25:45.9,0.113,,B63028005,28:28.4,1.175
G63028005,25:48.0,0.188,,B63028005,28:30.5,0.6
G63028005,25:48.4,0.125,,B63028005,28:32.1,0.637
G63028005,25:54.8,0.1,,B63028005,28:47.5,0.487
G63028005,25:56.1,0.163,,B63028005,29:06.8,0.45
G63028005,25:56.5,0.138,,B63028005,29:08.0,0.512
G63028005,25:57.0,0.175,,B63028005,29:09.2,0.475
G63028005,26:10.2,0.237,,B63028005,29:10.3,0.6
G63028005,26:10.7,0.2,,B63028005,29:11.6,0.563
G63028005,26:13.8,0.212,,B63028005,29:12.8,0.512
G63028005,26:14.3,0.113,,B63028005,29:14.0,0.463
G63028005,26:14.7,0.113,,B63028005,29:17.9,0.6
G63028005,26:16.8,0.175,,B63028005,29:18.6,1
G63028005,26:17.3,0.138,,B63028005,29:19.8,0.975
G63028005,26:21.5,0.15,,B63028005,29:21.0,0.963
G63028005,26:22.0,0.163,,B63028005,29:22.2,3.513
G63028005,26:24.7,0.175,,B63028005,29:26.4,0.613
G63028005,26:30.7,0.237,,B63028005,29:54.3,0.537
G63028005,26:37.6,0.237,,B63028005,30:04.9,0.475
G63028005,26:38.1,0.188,,B63028005,30:17.2,0.5
G63028005,26:41.1,0.212,,B63028005,30:18.1,0.675
G63028005,26:41.5,0.075,,B63028005,30:19.7,0.575
G63028005,26:45.1,0.15,,B63028005,30:21.3,0.6
G63028005,26:45.7,0.175,,B63028005,30:23.0,0.35
G63028005,26:46.2,0.163,,B63028005,30:24.3,0.675
G63028005,26:51.7,0.138,,,,
G63028005,26:52.1,0.125,,,,
G63028005,26:52.9,0.113,,,,
G63028005,26:56.7,0.212,,,,
G63028005,26:59.1,0.188,,,,
G63028005,26:59.6,0.125,,,,
G63028005,27:05.0,0.163,,,,
G63028005,27:05.4,0.138,,,,
G63028005,27:05.9,0.15,,,,
G63028005,27:07.0,0.212,,,,
G63028005,27:11.5,0.163,,,,
G63028005,27:11.9,0.163,,,,
G63028005,27:16.4,0.225,,,,
G63028005,27:16.8,0.163,,,,
G63028005,27:19.4,0.188,,,,
G63028005,27:19.9,0.125,,,,
G63028005,27:20.3,0.15,,,,
G63028005,27:35.2,0.225,,,,
G63028005,27:35.7,0.15,,,,
G63028005,27:37.8,0.175,,,,
G63028005,27:40.6,0.225,,,,
G63028005,27:41.0,0.163,,,,
G63028005,27:46.3,0.212,,,,
G63028005,27:46.7,0.138,,,,
G63028005,27:57.0,0.175,,,,
G63028005,28:02.1,0.263,,,,
G63028005,28:02.8,0.125,,,,
G63028005,28:04.9,0.212,,,,
G63028005,28:05.3,0.163,,,,
G63028005,28:05.7,0.125,,,,
G63028005,28:06.1,0.138,,,,
G63028005,28:17.6,0.263,,,,
G63028005,28:18.1,0.163,,,,
G63028005,28:25.2,0.175,,,,
G63028005,28:33.6,0.15,,,,
G63028005,28:34.1,0.15,,,,
G63028005,28:34.6,0.125,,,,
G63028005,28:36.9,0.263,,,,
G63028005,28:37.3,0.175,,,,
G63028005,28:41.2,0.163,,,,
G63028005,28:50.2,0.325,,,,
G63028005,28:58.2,0.225,,,,
G63028005,28:58.6,0.175,,,,
G63028005,29:00.9,0.2,,,,
G63028005,29:06.8,0.175,,,,
G63028005,29:15.2,0.2,,,,
G63028005,29:15.7,0.163,,,,
G63028005,29:16.1,0.15,,,,
G63028005,29:28.4,0.163,,,,
G63028005,29:30.9,0.225,,,,
G63028005,29:31.4,0.15,,,,
G63028005,29:34.6,0.175,,,,
G63028005,29:35.0,0.188,,,,
G63028005,29:35.4,0.1,,,,
G63028005,29:37.3,0.163,,,,
G63028005,29:39.8,0.163,,,,
G63028005,29:40.3,0.138,,,,
G63028005,29:45.3,0.188,,,,
G63028005,29:45.7,0.15,,,,
G63028005,29:51.8,0.338,,,,
G63028005,29:52.4,0.113,,,,
G63028005,29:57.3,0.263,,,,
G63028005,29:57.7,0.163,,,,
G63028005,29:58.0,0.125,,,,
G63028005,29:58.4,0.125,,,,
