file,onset,duration,,file,onset,duration
G52941005,11:49.4,0.24,,B52941005,11:30.1,3.66
G52941005,11:53.9,0.4,,B52941005,11:33.9,1
G52941005,11:54.5,0.18,,B52941005,11:35.1,1.05
G52941005,11:54.8,0.13,,B52941005,11:36.5,0.8
G52941005,11:55.1,0.16,,B52941005,11:56.4,0.51
G52941005,11:55.5,0.12,,B52941005,11:57.7,6.71
G52941005,12:06.9,0.25,,B52941005,12:04.6,1.06
G52941005,12:07.6,0.17,,B52941005,12:06.3,0.69
G52941005,12:10.6,0.34,,B52941005,12:22.0,1.09
G52941005,12:11.1,0.24,,B52941005,12:23.3,4.26
G52941005,12:11.5,0.21,,B52941005,12:27.8,0.99
G52941005,12:12.1,0.16,,B52941005,12:29.5,0.75
G52941005,12:17.6,0.23,,B52941005,12:37.9,8.69
G52941005,12:18.0,0.13,,B52941005,12:47.2,0.65
G52941005,12:18.2,0.18,,B52941005,13:04.8,0.54
G52941005,12:18.5,0.12,,B52941005,13:06.4,0.59
G52941005,12:18.8,0.13,,B52941005,13:08.0,0.6
G52941005,12:19.2,0.13,,B52941005,13:14.0,8.83
G52941005,12:29.3,0.19,,B52941005,13:23.4,0.7
G52941005,12:30.0,0.08,,B52941005,13:36.4,0.59
G52941005,12:31.1,0.19,,B52941005,13:37.9,0.54
G52941005,12:32.7,0.6,,B52941005,13:39.2,0.55
G52941005,12:33.6,0.17,,B52941005,13:40.5,0.68
G52941005,12:34.1,0.18,,B52941005,13:41.9,5.16
G52941005,12:34.7,0.39,,B52941005,13:47.2,1.05
G52941005,12:35.4,0.21,,B52941005,13:48.5,0.96
G52941005,12:47.2,0.1,,B52941005,13:49.8,0.94
G52941005,12:47.8,0.11,,B52941005,13:51.0,0.93
G52941005,12:48.1,0.11,,B52941005,13:52.5,0.74
G52941005,12:48.5,0.12,,B52941005,13:53.6,0.84
G52941005,12:49.4,0.18,,B52941005,13:59.0,0.59
G52941005,12:49.8,0.15,,B52941005,14:00.1,0.7
G52941005,12:50.2,0.16,,B52941005,14:01.3,0.68
G52941005,12:51.1,0.14,,B52941005,14:02.5,0.73
G52941005,12:52.6,0.24,,B52941005,14:03.7,0.7
G52941005,12:53.3,0.14,,B52941005,14:04.8,0.71
G52941005,12:57.3,0.14,,B52941005,14:06.3,0.54
G52941005,12:57.7,0.13,,B52941005,14:09.0,0.64
G52941005,12:58.1,0.16,,B52941005,14:10.2,0.69
G52941005,12:58.7,0.17,,B52941005,14:11.5,0.76
G52941005,13:00.6,0.18,,B52941005,14:12.8,0.75
G52941005,13:01.0,0.15,,B52941005,14:14.2,0.78
G52941005,13:01.7,0.14,,B52941005,14:15.6,0.8
G52941005,13:02.9,0.19,,B52941005,14:17.0,0.81
G52941005,13:03.4,0.14,,B52941005,14:23.6,0.49
G52941005,13:06.0,0.19,,B52941005,14:24.8,0.6
G52941005,13:07.0,0.14,,B52941005,14:26.0,0.63
G52941005,13:09.8,0.19,,B52941005,14:27.3,0.88
G52941005,13:11.2,0.2,,B52941005,14:28.6,0.85
G52941005,13:11.7,0.16,,B52941005,14:29.8,1.78
G52941005,13:12.4,0.23,,B52941005,14:32.2,0.65
G52941005,13:12.9,0.17,,B52941005,14:33.5,0.75
G52941005,13:24.4,0.17,,B52941005,14:34.9,0.69
G52941005,13:24.7,0.14,,B52941005,14:37.8,0.64
G52941005,13:25.2,0.14,,B52941005,14:39.0,2.45
G52941005,13:26.1,0.19,,B52941005,14:41.5,1
G52941005,13:26.4,0.14,,B52941005,14:42.9,0.78
G52941005,13:26.7,0.43,,B52941005,14:44.1,0.98
G52941005,13:27.3,0.16,,B52941005,14:45.2,0.85
G52941005,13:27.7,0.14,,B52941005,14:46.4,0.8
G52941005,13:28.1,0.14,,B52941005,14:47.7,0.74
G52941005,13:31.8,0.24,,B52941005,14:53.2,0.44
G52941005,13:32.4,0.21,,B52941005,14:53.8,0.55
G52941005,13:36.3,0.07,,B52941005,14:54.7,0.8
G52941005,13:36.5,0.07,,B52941005,14:56.0,0.79
G52941005,13:36.8,0.1,,B52941005,14:57.2,4.86
G52941005,13:37.1,0.28,,B52941005,15:02.3,1.01
G52941005,13:49.3,0.11,,B52941005,15:03.6,0.94
G52941005,13:52.2,0.13,,B52941005,15:05.0,0.9
G52941005,13:54.7,0.48,,B52941005,15:21.6,0.58
G52941005,13:55.4,0.11,,B52941005,15:22.8,0.98
G52941005,13:55.7,0.11,,B52941005,15:24.1,0.81
G52941005,13:56.0,0.13,,B52941005,15:25.3,0.73
G52941005,13:56.3,0.13,,B52941005,15:26.5,1.01
G52941005,13:56.8,0.09,,B52941005,15:27.6,0.75
G52941005,13:57.0,0.16,,B52941005,15:28.8,0.79
G52941005,13:57.4,0.14,,B52941005,15:36.8,0.75
G52941005,13:57.7,0.15,,B52941005,15:38.0,0.39
G52941005,13:58.2,0.13,,B52941005,15:39.2,0.55
G52941005,14:07.4,0.13,,B52941005,15:40.4,0.46
G52941005,14:07.9,0.16,,B52941005,15:41.1,0.95
G52941005,14:08.3,0.15,,B52941005,15:42.4,0.98
G52941005,14:16.5,0.11,,B52941005,15:43.8,0.8
G52941005,14:18.4,0.15,,B52941005,15:45.1,0.75
G52941005,14:19.1,0.16,,B52941005,15:46.5,0.74
G52941005,14:20.7,0.14,,B52941005,15:48.1,0.74
G52941005,14:21.4,0.13,,B52941005,15:52.3,0.48
G52941005,14:25.1,0.08,,B52941005,15:53.1,0.4
G52941005,14:27.1,0.18,,B52941005,15:53.6,0.51
G52941005,14:27.5,0.09,,B52941005,15:54.3,8.95
G52941005,14:27.7,0.09,,B52941005,16:03.4,1.04
G52941005,14:28.0,0.09,,B52941005,16:05.0,0.85
G52941005,14:28.3,0.14,,B52941005,16:21.2,0.65
G52941005,14:28.7,0.11,,B52941005,16:30.8,0.35
G52941005,14:33.6,0.06,,B52941005,16:32.3,0.39
G52941005,14:34.2,0.07,,B52941005,16:36.2,0.54
G52941005,14:47.5,0.1,,B52941005,16:36.8,1.75
G52941005,14:49.2,0.23,,B52941005,16:38.7,0.99
G52941005,14:53.0,0.14,,B52941005,16:40.0,8.44
G52941005,14:53.3,0.11,,B52941005,16:57.9,0.56
G52941005,14:53.6,0.14,,B52941005,17:02.6,0.63
G52941005,14:54.2,0.11,,B52941005,17:03.8,0.76
G52941005,14:54.6,0.11,,B52941005,17:05.1,0.75
G52941005,15:07.1,0.19,,B52941005,17:06.4,0.81
G52941005,15:08.4,0.16,,B52941005,17:07.5,1.69
G52941005,15:08.9,0.16,,B52941005,17:09.5,0.96
G52941005,15:09.3,0.16,,B52941005,17:10.6,0.61
G52941005,15:09.9,0.17,,B52941005,17:11.8,0.66
G52941005,15:10.6,0.16,,B52941005,17:12.9,0.68
G52941005,15:11.1,0.11,,B52941005,17:14.1,0.69
G52941005,15:14.0,0.16,,B52941005,17:15.4,0.7
G52941005,15:14.3,0.11,,B52941005,17:16.6,0.74
G52941005,15:16.0,0.23,,B52941005,17:18.0,0.7
G52941005,15:16.6,0.16,,B52941005,17:24.6,0.55
G52941005,15:18.2,0.16,,B52941005,17:25.5,5.85
G52941005,15:18.5,0.14,,B52941005,17:31.5,0.79
G52941005,15:18.8,0.13,,B52941005,17:32.7,0.83
G52941005,15:19.1,0.14,,B52941005,17:34.1,0.83
G52941005,15:19.4,0.12,,B52941005,17:47.9,0.48
G52941005,15:19.8,0.11,,B52941005,17:48.8,0.76
G52941005,15:30.8,0.18,,B52941005,17:50.0,0.95
G52941005,15:31.2,0.1,,B52941005,17:51.3,1.06
G52941005,15:32.0,0.21,,B52941005,17:52.5,1.13
G52941005,15:32.6,0.19,,B52941005,17:53.8,0.59
G52941005,15:39.2,0.15,,B52941005,17:55.1,0.68
G52941005,15:39.5,0.1,,B52941005,17:57.7,0.38
G52941005,15:39.8,0.13,,B52941005,18:02.2,0.65
G52941005,15:40.1,0.13,,B52941005,18:03.5,0.73
G52941005,15:40.4,0.09,,B52941005,18:04.8,0.71
G52941005,15:46.5,0.1,,B52941005,18:06.2,0.59
G52941005,15:50.7,0.18,,B52941005,18:18.8,7.45
G52941005,15:51.3,0.11,,B52941005,18:26.5,1.01
G52941005,15:53.1,0.14,,B52941005,18:27.8,0.54
G52941005,15:53.6,0.08,,B52941005,18:51.9,0.63
G52941005,16:04.8,0.14,,B52941005,18:53.2,0.58
G52941005,16:06.1,0.14,,B52941005,18:54.1,1.03
G52941005,16:06.7,0.27,,B52941005,18:55.3,1.06
G52941005,16:07.2,0.13,,B52941005,18:56.6,0.99
G52941005,16:07.6,0.11,,B52941005,18:57.9,0.74
G52941005,16:10.3,0.2,,B52941005,18:59.2,0.69
G52941005,16:10.9,0.13,,B52941005,19:00.6,1.16
G52941005,16:14.1,0.17,,B52941005,19:01.9,1.05
G52941005,16:14.5,0.12,,B52941005,19:03.7,0.53
G52941005,16:14.8,0.12,,B52941005,19:05.2,0.38
G52941005,16:15.0,0.13,,B52941005,19:11.8,0.64
G52941005,16:15.3,0.11,,B52941005,19:12.9,6.09
G52941005,16:15.6,0.14,,B52941005,19:19.2,1.06
G52941005,16:16.0,0.11,,B52941005,19:20.6,0.89
G52941005,16:18.0,0.2,,B52941005,19:25.8,0.63
G52941005,16:18.7,0.16,,B52941005,19:27.0,0.63
G52941005,16:22.7,0.22,,B52941005,19:28.1,0.76
G52941005,16:23.3,0.15,,B52941005,19:29.3,0.69
G52941005,16:25.2,0.18,,B52941005,19:30.5,0.71
G52941005,16:25.6,0.18,,B52941005,19:31.8,0.76
G52941005,16:26.1,0.14,,B52941005,19:33.1,0.71
G52941005,16:32.1,0.15,,B52941005,19:40.3,0.65
G52941005,16:32.6,0.14,,B52941005,19:41.6,2.45
G52941005,16:33.4,0.15,,B52941005,19:44.3,1.18
G52941005,16:34.0,0.15,,B52941005,19:45.7,1.26
G52941005,16:34.5,0.11,,B52941005,19:47.2,0.99
G52941005,16:36.0,0.1,,B52941005,19:48.9,0.65
G52941005,16:47.4,0.13,,B52941005,19:50.2,0.61
G52941005,16:47.6,0.11,,B52941005,19:51.5,0.5
G52941005,16:48.0,0.05,,B52941005,19:59.0,0.53
G52941005,16:48.1,0.06,,B52941005,20:00.4,0.58
G52941005,16:48.3,0.1,,B52941005,20:01.8,0.53
G52941005,16:48.6,0.06,,B52941005,20:03.2,0.6
G52941005,16:49.0,0.07,,B52941005,20:04.2,0.46
G52941005,16:50.1,0.21,,B52941005,20:05.4,0.63
G52941005,16:50.8,0.11,,B52941005,20:06.6,3.41
G52941005,16:52.0,0.21,,B52941005,20:10.1,1.04
G52941005,16:52.7,0.12,,B52941005,20:11.4,0.94
G52941005,16:54.5,0.18,,B52941005,20:12.7,0.89
G52941005,16:57.2,0.14,,B52941005,20:13.8,1.15
G52941005,16:57.6,0.14,,B52941005,20:15.1,0.75
G52941005,16:58.9,0.1,,B52941005,20:25.6,0.59
G52941005,16:59.8,0.16,,B52941005,20:26.8,0.51
G52941005,17:00.2,0.12,,B52941005,20:28.0,0.56
G52941005,17:00.5,0.09,,B52941005,20:29.3,0.61
