file,onset,duration,,file,onset,duration
G62144005,07:33.2,0.225,G,B62144005,01:59.2,0.475
G62144005,07:42.0,0.175,G,B62144005,02:04.9,0.412
G62144005,07:47.8,0.212,G,B62144005,02:06.1,0.487
G62144005,07:53.5,0.212,G,B62144005,02:07.2,0.512
G62144005,08:06.1,0.237,G,B62144005,02:08.4,0.75
G62144005,08:26.0,0.225,G,B62144005,02:09.5,0.7
G62144005,08:30.5,0.237,G,B62144005,02:10.7,0.588
G62144005,08:35.3,0.325,G,B62144005,02:11.9,0.55
G62144005,08:54.6,0.175,G,B62144005,02:15.8,0.975
G62144005,09:05.3,0.15,G,B62144005,02:17.1,0.925
G62144005,09:11.7,0.212,G,B62144005,02:18.4,0.787
G62144005,09:28.4,0.25,G,B62144005,02:20.1,0.475
G62144005,09:41.3,0.237,G,B62144005,02:30.5,0.575
G62144005,09:45.2,0.263,G,B62144005,02:31.6,0.588
G62144005,10:00.0,0.163,G,B62144005,02:32.8,0.537
G62144005,10:08.0,0.2,G,B62144005,02:33.8,0.563
G62144005,10:17.1,0.25,G,B62144005,02:34.9,0.662
G62144005,10:26.4,0.175,G,B62144005,02:36.0,0.662
G62144005,10:43.4,0.175,G,B62144005,02:37.2,0.662
G62144005,10:47.5,0.263,G,B62144005,02:38.4,0.675
G62144005,11:01.5,0.138,G,B62144005,02:45.6,1.65
G62144005,11:10.4,0.188,G,B62144005,02:47.7,0.75
G62144005,11:20.3,0.15,G,B62144005,02:48.7,0.625
G62144005,11:33.1,0.263,G,B62144005,02:49.7,0.85
G62144005,11:54.8,0.225,G,B62144005,02:50.8,0.487
G62144005,12:01.1,0.175,G,B62144005,02:51.9,0.487
G62144005,12:01.7,0.163,G,B62144005,03:13.3,0.512
G62144005,12:03.7,0.263,G,B62144005,03:14.0,0.55
G62144005,12:04.5,0.2,G,B62144005,03:15.2,0.5
G62144005,12:21.7,0.25,G,B62144005,03:16.3,0.525
G62144005,12:26.9,0.138,G,B62144005,03:17.5,0.512
G62144005,12:34.6,0.237,G,B62144005,03:18.6,0.55
G62144005,12:50.2,0.125,G,B62144005,03:19.7,0.65
G62144005,12:51.6,0.212,G,B62144005,03:30.1,0.45
G62144005,12:59.6,0.225,G,B62144005,03:45.6,0.412
G62144005,13:08.9,0.175,G,B62144005,03:46.8,0.463
G62144005,13:11.6,0.087,G,B62144005,03:47.9,0.5
G62144005,13:31.7,0.212,G,B62144005,03:49.1,0.425
G62144005,13:39.7,0.175,G,B62144005,03:53.9,0.463
G62144005,13:52.5,0.175,G,B62144005,04:00.5,0.5
G62144005,13:58.2,0.212,G,B62144005,04:01.2,5.138
G62144005,14:04.6,0.25,G,B62144005,04:06.8,0.575
G62144005,14:21.1,0.15,G,B62144005,04:08.0,0.662
G62144005,14:32.4,0.188,G,B62144005,04:17.5,0.463
G62144005,14:35.7,0.263,G,B62144005,04:18.9,0.537
G62144005,14:43.0,0.163,G,B62144005,04:20.1,0.537
G62144005,14:45.3,0.163,G,B62144005,04:24.2,0.512
G62144005,15:01.7,0.225,G,B62144005,04:37.8,0.475
G62144005,15:07.9,0.212,G,B62144005,04:47.9,0.662
G62144005,15:34.7,0.15,G,B62144005,04:48.8,0.688
G62144005,15:36.6,0.237,G,B62144005,04:49.9,0.75
G62144005,15:50.7,0.175,G,B62144005,04:51.3,0.5
G62144005,16:00.5,0.15,G,B62144005,04:52.5,0.463
G62144005,16:11.5,0.225,G,B62144005,04:53.5,0.6
G62144005,16:31.8,0.175,G,B62144005,04:57.8,0.487
G62144005,16:32.3,0.138,G,B62144005,04:58.6,0.9
G62144005,16:39.4,0.188,G,B62144005,04:59.8,0.813
G62144005,16:55.5,0.237,G,B62144005,05:00.9,0.825
G62144005,17:09.3,0.188,G,B62144005,05:02.1,0.762
G62144005,17:16.0,0.175,G,B62144005,05:03.2,0.8
G62144005,17:23.6,0.263,G,B62144005,05:04.5,0.713
G62144005,17:43.8,0.3,G,B62144005,05:05.6,0.738
G62144005,17:47.2,0.125,G,B62144005,05:06.9,0.675
G62144005,17:55.6,0.263,G,B62144005,05:12.7,0.487
G62144005,18:03.7,0.1,G,B62144005,05:14.5,0.563
G62144005,18:07.9,0.188,G,B62144005,05:15.8,0.55
G62144005,18:20.3,0.175,G,B62144005,05:17.0,0.45
G62144005,18:29.3,0.1,G,B62144005,05:18.2,0.563
G62144005,18:50.7,0.287,G,B62144005,05:19.4,0.512
G62144005,18:56.3,0.15,G,B62144005,05:23.4,0.5
G62144005,19:00.6,0.263,G,B62144005,05:24.6,0.475
G62144005,19:19.3,0.163,G,B62144005,05:25.7,0.575
G62144005,19:41.2,0.225,G,B62144005,05:26.7,0.563
G62144005,19:44.4,0.125,G,B62144005,05:27.8,0.563
G62144005,19:45.7,0.113,G,B62144005,05:29.0,0.55
G62144005,19:49.2,0.163,G,B62144005,05:30.1,0.637
G62144005,19:59.1,0.113,G,B62144005,05:35.8,0.512
G62144005,19:59.8,0.15,G,B62144005,05:37.4,0.425
G62144005,20:06.7,0.138,G,B62144005,05:38.5,0.5
G62144005,20:25.3,0.138,G,B62144005,05:39.6,0.8
G62144005,20:29.7,0.2,G,B62144005,05:40.8,0.475
G62144005,20:34.1,0.237,G,B62144005,05:41.8,0.563
G62144005,20:38.8,0.15,G,B62144005,05:43.0,0.55
G62144005,20:55.7,0.125,G,B62144005,05:59.3,0.675
G62144005,20:57.7,0.212,G,B62144005,06:29.4,0.463
G62144005,21:08.7,0.237,G,B62144005,06:30.7,0.425
G62144005,21:31.3,0.275,G,B62144005,06:31.8,0.438
G62144005,21:40.9,0.125,G,B62144005,06:32.8,0.537
G62144005,21:45.2,0.2,G,B62144005,06:34.0,0.575
G62144005,21:54.7,0.25,G,B62144005,06:35.2,0.588
G62144005,22:02.7,0.188,G,B62144005,06:36.4,0.512
G62144005,22:03.1,0.163,G,B62144005,06:37.5,0.45
G62144005,22:21.7,0.188,G,B62144005,06:38.4,0.537
G62144005,22:27.5,0.175,G,B62144005,06:39.7,0.45
G62144005,22:32.7,0.263,G,B62144005,06:48.9,0.588
G62144005,22:36.6,0.237,G,B62144005,06:50.0,0.625
G62144005,22:37.2,0.113,G,B62144005,06:50.8,0.887
G62144005,23:03.7,0.212,G,B62144005,06:51.9,0.912
G62144005,23:06.5,0.275,G,B62144005,06:53.1,0.863
G62144005,23:38.1,0.237,G,B62144005,06:54.2,0.925
G62144005,23:44.2,0.225,G,B62144005,06:55.5,0.738
G62144005,23:59.3,0.325,G,B62144005,06:56.7,0.863
G62144005,24:08.6,0.2,G,B62144005,06:58.0,0.637
G62144005,24:34.5,0.275,G,B62144005,06:59.4,0.6
G62144005,24:36.2,0.25,G,B62144005,07:00.7,0.588
G62144005,25:00.4,0.25,G,B62144005,07:10.8,0.362
G62144005,25:00.9,0.113,G,B62144005,07:11.9,0.537
G62144005,25:03.0,0.163,G,B62144005,07:12.6,0.362
G62144005,25:12.4,0.237,G,B62144005,07:13.3,0.688
G62144005,25:33.2,0.138,G,B62144005,07:14.7,0.65
G62144005,26:01.3,0.175,G,B62144005,07:16.5,0.438
G62144005,26:09.9,0.163,G,B62144005,07:20.7,0.463
G62144005,26:21.6,0.2,G,B62144005,07:21.9,0.563
G62144005,26:42.9,0.163,G,B62144005,07:23.0,0.425
G62144005,26:48.4,0.237,G,B62144005,07:24.0,0.588
G62144005,26:51.1,0.175,G,B62144005,07:25.2,0.563
G62144005,27:10.4,0.237,G,B62144005,07:26.4,0.55
G62144005,27:13.7,0.1,G,B62144005,07:29.5,0.463
G62144005,27:17.0,0.125,G,B62144005,07:45.1,0.425
G62144005,27:17.3,0.125,G,B62144005,07:57.7,0.438
G62144005,27:22.4,0.25,G,B62144005,07:58.9,0.45
G62144005,27:39.9,0.138,G,B62144005,08:00.2,0.9
G62144005,27:47.0,0.25,G,B62144005,08:01.4,0.487
G62144005,27:54.5,0.138,G,B62144005,08:02.5,0.5
G62144005,28:11.6,0.25,G,B62144005,08:03.7,0.55
G62144005,28:12.2,0.15,G,B62144005,08:12.4,0.762
G62144005,28:15.9,0.15,G,B62144005,08:13.7,0.762
G62144005,28:16.4,0.1,G,B62144005,08:14.8,0.762
G62144005,28:21.4,0.275,G,B62144005,08:15.9,0.787
G62144005,28:33.6,0.163,G,B62144005,08:17.0,0.95
G62144005,28:39.0,0.188,G,B62144005,08:18.4,0.85
G62144005,28:43.6,0.15,G,B62144005,08:19.8,0.613
G62144005,28:46.1,0.263,G,B62144005,08:21.2,0.563
G62144005,28:56.3,0.125,G,B62144005,08:37.5,0.438
G62144005,28:59.5,0.175,G,B62144005,08:38.6,0.475
G62144005,29:08.7,0.237,G,B62144005,08:39.2,1
G62144005,29:20.3,0.237,G,B62144005,08:40.3,6.25
G62144005,29:20.8,0.175,G,B62144005,08:47.1,0.7
G62144005,29:25.6,0.212,G,B62144005,08:48.4,0.675
G62144005,29:36.1,0.138,G,B62144005,08:56.4,0.5
G62144005,29:39.1,0.275,G,B62144005,09:14.3,0.525
G62144005,29:42.8,0.163,G,B62144005,09:17.6,0.438
G62144005,29:46.4,0.225,G,B62144005,09:18.7,0.563
G62144005,29:55.4,0.175,G,B62144005,09:20.4,0.388
,,,,B62144005,09:21.3,0.463
,,,,B62144005,09:22.3,0.45
,,,,B62144005,09:23.3,0.487
,,,,B62144005,09:24.4,0.512
,,,,B62144005,09:29.0,1.113
,,,,B62144005,09:30.7,0.563
,,,,B62144005,09:31.6,0.863
,,,,B62144005,09:32.8,0.825
,,,,B62144005,09:37.6,0.438
,,,,B62144005,09:38.7,0.475
,,,,B62144005,09:39.8,0.512
,,,,B62144005,09:46.8,0.5
,,,,B62144005,09:47.7,0.787
,,,,B62144005,09:48.9,0.7
,,,,B62144005,09:50.1,0.613
,,,,B62144005,09:51.1,0.662
,,,,B62144005,09:52.3,0.675
,,,,B62144005,09:53.7,0.575
,,,,B62144005,09:54.5,0.4
,,,,B62144005,09:55.5,0.463
,,,,B62144005,09:56.5,0.487
,,,,B62144005,09:57.6,0.525
,,,,B62144005,09:58.6,0.588
,,,,B62144005,10:03.0,0.725
,,,,B62144005,10:04.6,0.613
,,,,B62144005,10:06.3,0.5
,,,,B62144005,10:07.5,0.512
,,,,B62144005,10:08.6,0.6
,,,,B62144005,10:09.8,0.6
,,,,B62144005,10:11.1,0.65
,,,,B62144005,10:12.4,0.675
,,,,B62144005,10:27.1,0.475
,,,,B62144005,10:28.3,0.487
,,,,B62144005,10:29.4,0.475
,,,,B62144005,10:30.4,0.5
,,,,B62144005,10:31.5,0.588
,,,,B62144005,10:32.5,4.225
,,,,B62144005,10:37.0,0.775
,,,,B62144005,10:38.3,0.625
,,,,B62144005,10:39.4,0.688
,,,,B62144005,10:53.6,1.625
,,,,B62144005,10:55.5,0.8
,,,,B62144005,10:56.6,0.875
,,,,B62144005,10:57.8,0.75
,,,,B62144005,10:58.9,0.8
,,,,B62144005,11:00.3,0.675
,,,,B62144005,11:03.6,0.563
,,,,B62144005,11:08.9,0.512
,,,,B62144005,11:10.2,0.412
,,,,B62144005,11:11.2,0.512
,,,,B62144005,11:12.4,1
,,,,B62144005,11:13.7,0.388
,,,,B62144005,11:14.6,0.55
,,,,B62144005,11:15.6,0.5
,,,,B62144005,11:16.6,0.5
,,,,B62144005,11:17.7,0.625
,,,,B62144005,11:18.9,0.512
,,,,B62144005,11:25.6,0.5
,,,,B62144005,11:29.1,0.6
,,,,B62144005,11:30.6,0.512
,,,,B62144005,11:39.6,0.525
,,,,B62144005,11:40.4,2.288
,,,,B62144005,11:43.2,0.6
,,,,B62144005,11:44.4,0.762
,,,,B62144005,11:45.5,0.613
,,,,B62144005,11:49.8,0.725
,,,,B62144005,11:50.9,0.713
,,,,B62144005,11:52.1,0.613
,,,,B62144005,11:53.2,0.6
,,,,B62144005,11:54.4,0.613
,,,,B62144005,11:55.3,0.425
,,,,B62144005,11:56.9,0.55
,,,,B62144005,11:58.0,0.537
,,,,B62144005,11:59.1,0.525
,,,,B62144005,12:00.1,0.5
,,,,B62144005,12:01.3,0.4
,,,,B62144005,12:02.3,0.55
,,,,B62144005,12:05.0,0.425
,,,,B62144005,12:06.9,0.425
,,,,B62144005,12:07.6,5.813
,,,,B62144005,12:14.0,0.637
,,,,B62144005,12:15.2,0.675
,,,,B62144005,12:16.2,0.475
,,,,B62144005,12:17.4,0.537
,,,,B62144005,12:29.6,0.463
,,,,B62144005,12:30.8,0.487
,,,,B62144005,12:32.0,0.525
,,,,B62144005,12:35.6,0.537
,,,,B62144005,12:36.3,0.975
,,,,B62144005,12:37.5,4.925
,,,,B62144005,12:42.8,0.838
,,,,B62144005,12:44.4,0.662
,,,,B62144005,12:47.8,0.525
,,,,B62144005,12:53.3,0.762
,,,,B62144005,12:54.3,0.438
,,,,B62144005,12:55.2,0.487
,,,,B62144005,12:56.2,0.55
,,,,B62144005,12:57.2,0.55
,,,,B62144005,12:58.3,0.537
,,,,B62144005,13:04.5,0.512
,,,,B62144005,13:05.2,0.412
,,,,B62144005,13:06.4,0.5
,,,,B62144005,13:07.7,0.487
,,,,B62144005,13:09.1,0.35
,,,,B62144005,13:13.7,0.45
,,,,B62144005,13:14.4,0.487
,,,,B62144005,13:15.6,0.525
,,,,B62144005,13:16.8,0.512
,,,,B62144005,13:18.0,0.6
,,,,B62144005,13:23.4,0.825
,,,,B62144005,13:25.0,0.487
,,,,B62144005,13:26.2,0.563
,,,,B62144005,13:36.7,0.45
,,,,B62144005,13:37.8,0.475
,,,,B62144005,13:38.9,0.487
,,,,B62144005,13:39.9,0.825
,,,,B62144005,13:41.1,0.912
,,,,B62144005,13:42.8,0.75
,,,,B62144005,13:43.9,0.65
,,,,B62144005,13:45.0,0.637
,,,,B62144005,13:46.2,0.625
,,,,B62144005,13:47.2,0.65
,,,,B62144005,13:48.4,0.7
,,,,B62144005,13:49.6,0.725
,,,,B62144005,13:50.8,0.662
,,,,B62144005,13:56.0,0.575
,,,,B62144005,14:07.7,0.487
,,,,B62144005,14:08.8,0.537
,,,,B62144005,14:10.0,0.575
,,,,B62144005,14:11.1,0.738
,,,,B62144005,14:12.5,0.775
,,,,B62144005,14:13.5,0.7
,,,,B62144005,14:14.7,0.625
,,,,B62144005,14:15.8,0.588
,,,,B62144005,14:16.9,0.813
,,,,B62144005,14:18.1,0.525
,,,,B62144005,14:22.9,0.563
,,,,B62144005,14:24.0,0.525
,,,,B62144005,14:24.9,0.775
,,,,B62144005,14:26.0,0.838
,,,,B62144005,14:27.1,0.9
,,,,B62144005,14:28.2,4.013
,,,,B62144005,14:36.4,0.475
,,,,B62144005,14:48.7,0.45
,,,,B62144005,14:51.7,0.537
,,,,B62144005,14:58.7,0.463
,,,,B62144005,14:59.9,0.5
,,,,B62144005,15:01.2,0.425
,,,,B62144005,15:02.5,0.475
,,,,B62144005,15:03.5,0.525
,,,,B62144005,15:04.4,0.688
,,,,B62144005,15:05.5,0.512
,,,,B62144005,15:06.6,0.487
,,,,B62144005,15:07.7,0.512
,,,,B62144005,15:09.8,1.65
,,,,B62144005,15:11.8,0.713
,,,,B62144005,15:13.0,0.662
,,,,B62144005,15:14.1,0.625
,,,,B62144005,15:15.2,0.738
,,,,B62144005,15:16.5,0.7
,,,,B62144005,15:17.7,0.675
,,,,B62144005,15:20.0,0.637
,,,,B62144005,15:31.5,0.425
,,,,B62144005,15:39.3,0.463
,,,,B62144005,15:40.4,0.463
,,,,B62144005,15:41.5,5.1
,,,,B62144005,15:46.7,2.237
,,,,B62144005,15:49.5,0.575
,,,,B62144005,15:50.8,0.6
,,,,B62144005,15:57.3,0.438
,,,,B62144005,16:03.5,0.512
,,,,B62144005,16:04.3,0.8
,,,,B62144005,16:05.4,3.837
,,,,B62144005,16:21.1,8.688
,,,,B62144005,16:33.8,0.662
,,,,B62144005,16:48.5,0.412
,,,,B62144005,16:49.5,0.463
,,,,B62144005,16:50.5,0.863
,,,,B62144005,16:51.5,0.55
,,,,B62144005,16:52.6,0.537
,,,,B62144005,16:53.8,0.525
,,,,B62144005,16:59.7,1.363
,,,,B62144005,17:01.4,0.8
,,,,B62144005,17:02.5,0.787
,,,,B62144005,17:03.6,0.775
,,,,B62144005,17:04.9,0.713
,,,,B62144005,17:06.2,0.65
,,,,B62144005,17:11.9,0.5
,,,,B62144005,17:18.8,0.563
,,,,B62144005,17:27.8,0.4
,,,,B62144005,17:28.8,0.5
,,,,B62144005,17:29.8,0.525
,,,,B62144005,17:30.9,0.838
,,,,B62144005,17:32.0,0.863
,,,,B62144005,17:33.2,0.813
,,,,B62144005,17:34.4,0.8
,,,,B62144005,17:35.6,0.675
,,,,B62144005,17:36.8,0.675
,,,,B62144005,17:41.8,0.475
,,,,B62144005,17:47.4,0.487
,,,,B62144005,18:00.9,0.55
,,,,B62144005,18:01.6,0.512
,,,,B62144005,18:02.7,0.575
,,,,B62144005,18:03.9,0.45
,,,,B62144005,18:13.7,0.425
,,,,B62144005,18:14.8,0.425
,,,,B62144005,18:15.9,0.463
,,,,B62144005,18:17.5,0.938
,,,,B62144005,18:19.0,0.463
,,,,B62144005,18:20.1,0.525
,,,,B62144005,18:21.3,0.525
,,,,B62144005,18:22.4,0.475
,,,,B62144005,18:34.6,0.487
,,,,B62144005,18:35.4,7.925
,,,,B62144005,18:43.8,0.75
,,,,B62144005,18:45.4,0.625
,,,,B62144005,19:04.8,0.512
,,,,B62144005,19:08.1,0.487
,,,,B62144005,19:08.8,0.738
,,,,B62144005,19:09.9,0.613
,,,,B62144005,19:11.1,0.738
,,,,B62144005,19:12.4,0.637
,,,,B62144005,19:13.6,0.5
,,,,B62144005,19:14.8,0.438
,,,,B62144005,19:15.9,0.5
,,,,B62144005,19:24.9,1.587
,,,,B62144005,19:26.8,0.762
,,,,B62144005,19:27.7,0.95
,,,,B62144005,19:28.9,1
,,,,B62144005,19:33.4,0.425
,,,,B62144005,19:34.6,0.537
,,,,B62144005,19:35.7,0.637
,,,,B62144005,19:36.9,0.738
,,,,B62144005,19:37.9,0.95
,,,,B62144005,19:39.2,1
,,,,B62144005,19:40.3,1.212
,,,,B62144005,19:41.7,0.475
,,,,B62144005,19:54.8,0.4
,,,,B62144005,20:10.9,8.45
,,,,B62144005,20:19.5,1.075
,,,,B62144005,20:20.7,0.6
,,,,B62144005,20:22.4,0.5
,,,,B62144005,20:46.8,0.525
,,,,B62144005,20:48.1,0.55
,,,,B62144005,20:49.3,0.662
,,,,B62144005,20:51.9,0.6
,,,,B62144005,21:02.8,0.55
,,,,B62144005,21:03.7,0.362
,,,,B62144005,21:04.9,0.362
,,,,B62144005,21:11.2,0.537
,,,,B62144005,21:12.1,0.5
,,,,B62144005,21:13.3,0.575
,,,,B62144005,21:14.0,3.163
,,,,B62144005,21:17.5,0.887
,,,,B62144005,21:18.7,2.712
,,,,B62144005,21:21.7,0.463
,,,,B62144005,21:22.8,0.537
,,,,B62144005,21:23.8,0.575
,,,,B62144005,21:25.0,0.6
,,,,B62144005,21:26.0,0.637
,,,,B62144005,21:27.2,0.613
,,,,B62144005,21:28.4,0.625
,,,,B62144005,21:36.2,0.475
,,,,B62144005,21:46.7,0.375
,,,,B62144005,21:47.7,0.4
,,,,B62144005,21:48.7,0.487
,,,,B62144005,21:49.9,0.425
,,,,B62144005,22:00.4,0.487
,,,,B62144005,22:06.1,1.638
,,,,B62144005,22:08.0,0.925
,,,,B62144005,22:09.1,0.85
,,,,B62144005,22:10.1,0.912
,,,,B62144005,22:11.3,2.563
,,,,B62144005,22:14.0,0.887
,,,,B62144005,22:15.5,0.45
,,,,B62144005,22:16.7,0.412
,,,,B62144005,22:17.9,0.4
,,,,B62144005,22:19.2,0.45
,,,,B62144005,22:20.8,0.438
,,,,B62144005,22:23.4,0.563
,,,,B62144005,22:24.7,0.512
,,,,B62144005,22:39.1,0.525
,,,,B62144005,22:48.2,0.463
,,,,B62144005,22:49.3,0.662
,,,,B62144005,22:50.5,0.537
,,,,B62144005,22:51.3,1.038
,,,,B62144005,22:52.7,0.625
,,,,B62144005,22:53.9,0.613
,,,,B62144005,22:54.6,0.988
,,,,B62144005,22:55.9,0.825
,,,,B62144005,22:57.2,0.738
,,,,B62144005,22:58.5,0.5
,,,,B62144005,22:59.4,0.487
,,,,B62144005,23:10.5,0.487
,,,,B62144005,23:21.7,0.425
,,,,B62144005,23:23.2,0.975
,,,,B62144005,23:24.3,4.862
,,,,B62144005,23:29.5,0.825
,,,,B62144005,23:30.6,0.412
,,,,B62144005,23:36.1,0.425
,,,,B62144005,23:52.3,0.45
,,,,B62144005,23:54.9,0.537
,,,,B62144005,23:55.7,0.388
,,,,B62144005,23:56.7,0.475
,,,,B62144005,23:57.8,0.525
,,,,B62144005,24:01.6,0.5
,,,,B62144005,24:02.8,0.487
,,,,B62144005,24:04.1,0.563
,,,,B62144005,24:15.2,0.487
,,,,B62144005,24:16.2,3.087
,,,,B62144005,24:19.5,0.912
,,,,B62144005,24:20.6,0.912
,,,,B62144005,24:21.7,2.388
,,,,B62144005,24:24.5,0.637
,,,,B62144005,24:25.3,0.375
,,,,B62144005,24:32.1,0.425
,,,,B62144005,24:40.8,0.475
,,,,B62144005,24:42.2,0.475
,,,,B62144005,24:43.6,0.475
,,,,B62144005,24:44.9,0.525
,,,,B62144005,24:49.2,4.237
,,,,B62144005,24:53.7,1.087
,,,,B62144005,24:54.9,2.4
,,,,B62144005,24:57.9,0.838
,,,,B62144005,24:58.9,0.6
,,,,B62144005,25:00.1,0.575
,,,,B62144005,25:08.6,0.537
,,,,B62144005,25:17.4,0.613
,,,,B62144005,25:18.6,0.512
,,,,B62144005,25:19.7,0.512
,,,,B62144005,25:20.7,0.637
,,,,B62144005,25:21.9,0.8
,,,,B62144005,25:23.1,0.762
,,,,B62144005,25:24.1,0.912
,,,,B62144005,25:25.5,0.875
,,,,B62144005,25:27.4,0.4
,,,,B62144005,25:37.2,0.475
,,,,B62144005,25:38.3,0.438
,,,,B62144005,25:39.4,0.45
,,,,B62144005,25:40.4,0.512
,,,,B62144005,25:43.8,0.55
,,,,B62144005,25:44.6,0.537
,,,,B62144005,25:45.5,0.738
,,,,B62144005,25:46.8,0.637
,,,,B62144005,25:47.6,1.95
,,,,B62144005,25:50.1,0.725
,,,,B62144005,25:51.3,0.938
,,,,B62144005,25:52.5,0.675
,,,,B62144005,25:53.2,0.45
,,,,B62144005,25:53.8,0.838
,,,,B62144005,26:03.2,0.412
,,,,B62144005,26:06.1,0.375
,,,,B62144005,26:07.4,0.313
,,,,B62144005,26:08.6,0.338
,,,,B62144005,26:11.2,0.4
,,,,B62144005,26:12.7,0.388
,,,,B62144005,26:14.9,0.838
,,,,B62144005,26:16.3,0.438
,,,,B62144005,26:17.7,0.963
,,,,B62144005,26:19.1,0.425
,,,,B62144005,26:20.4,0.438
,,,,B62144005,26:21.7,0.388
,,,,B62144005,26:30.3,0.45
,,,,B62144005,26:32.3,1.05
,,,,B62144005,26:33.6,0.338
,,,,B62144005,26:34.1,1.013
,,,,B62144005,26:35.3,1.038
,,,,B62144005,26:36.5,2.35
,,,,B62144005,26:39.1,1.85
,,,,B62144005,26:41.3,0.762
,,,,B62144005,26:42.7,0.537
,,,,B62144005,26:54.7,0.512
,,,,B62144005,26:57.6,0.563
,,,,B62144005,26:58.3,0.4
,,,,B62144005,26:59.1,0.65
,,,,B62144005,27:00.2,0.675
,,,,B62144005,27:01.4,0.662
,,,,B62144005,27:02.4,0.912
,,,,B62144005,27:03.7,0.588
,,,,B62144005,27:04.8,0.613
,,,,B62144005,27:06.2,0.55
,,,,B62144005,27:07.4,0.875
,,,,B62144005,27:08.7,1.013
,,,,B62144005,27:26.8,0.525
,,,,B62144005,27:28.0,0.762
,,,,B62144005,27:29.1,0.675
,,,,B62144005,27:30.3,0.613
,,,,B62144005,27:31.4,0.588
,,,,B62144005,27:32.6,0.537
,,,,B62144005,27:41.8,0.463
,,,,B62144005,27:43.0,0.563
,,,,B62144005,27:44.2,0.55
,,,,B62144005,27:45.5,0.95
,,,,B62144005,27:46.7,0.975
,,,,B62144005,27:48.0,0.55
,,,,B62144005,27:48.7,0.4
,,,,B62144005,27:50.3,0.463
,,,,B62144005,27:56.7,5.3
,,,,B62144005,28:02.2,1.813
,,,,B62144005,28:04.4,0.825
,,,,B62144005,28:05.7,0.775
,,,,B62144005,28:06.9,0.988
,,,,B62144005,28:08.3,0.55
,,,,B62144005,28:09.1,0.362
,,,,B62144005,28:19.0,0.588
,,,,B62144005,28:31.0,0.563
,,,,B62144005,28:36.8,0.412
,,,,B62144005,28:37.5,0.912
,,,,B62144005,28:39.2,0.4
,,,,B62144005,28:48.4,0.537
,,,,B62144005,28:54.1,0.412
,,,,B62144005,28:59.6,0.463
,,,,B62144005,29:00.9,0.487
,,,,B62144005,29:02.1,0.537
,,,,B62144005,29:03.3,0.512
,,,,B62144005,29:04.5,0.55
,,,,B62144005,29:05.8,0.625
,,,,B62144005,29:09.5,0.463
,,,,B62144005,29:10.2,2.888
,,,,B62144005,29:13.6,0.65
,,,,B62144005,29:14.7,0.713
,,,,B62144005,29:15.9,0.813
,,,,B62144005,29:17.6,0.512
