file,onset,duration,,file,onset,duration
G70607005,09:44.2,0.112,,B70607005,14:31.3,0.7
G70607005,09:55.6,0.112,,B70607005,14:49.0,0.625
G70607005,09:56.0,0.095,,B70607005,15:02.7,0.613
G70607005,10:04.7,0.164,,B70607005,15:04.1,0.65
G70607005,10:07.7,0.234,,B70607005,15:05.5,0.65
G70607005,10:14.4,0.19,,B70607005,15:06.8,0.725
G70607005,10:19.7,0.112,,B70607005,15:08.1,0.713
G70607005,10:25.9,0.156,,B70607005,15:09.6,0.675
G70607005,10:31.3,0.199,,B70607005,15:27.9,0.613
G70607005,10:32.5,0.207,,B70607005,15:35.7,0.625
G70607005,10:48.7,0.095,,B70607005,15:55.7,0.563
G70607005,10:54.6,0.121,,B70607005,16:03.5,0.6
G70607005,11:03.5,0.225,,B70607005,16:11.6,0.563
G70607005,11:08.0,0.112,,B70607005,16:36.9,0.7
G70607005,11:11.3,0.164,,B70607005,16:38.3,0.65
G70607005,11:16.4,0.207,,B70607005,16:39.6,0.688
G70607005,11:29.8,0.207,,B70607005,16:40.9,0.713
G70607005,11:32.9,0.199,,B70607005,16:42.3,0.787
G70607005,11:39.0,0.138,,B70607005,17:03.8,0.688
G70607005,11:39.5,0.095,,B70607005,17:04.7,0.963
G70607005,11:43.4,0.156,,B70607005,17:05.9,0.988
G70607005,11:44.8,0.182,,B70607005,17:07.0,3.638
G70607005,11:45.4,0.138,,B70607005,17:47.8,0.5
G70607005,11:53.6,0.199,,B70607005,17:53.2,0.787
G70607005,12:10.8,0.104,,B70607005,18:22.8,0.613
G70607005,12:11.0,0.329,,B70607005,18:33.4,0.6
G70607005,12:11.6,0.138,,B70607005,18:40.3,0.588
G70607005,12:19.4,0.147,,B70607005,18:41.6,0.637
G70607005,12:31.9,0.164,,B70607005,18:43.0,0.588
G70607005,12:32.4,0.112,,B70607005,18:44.3,0.713
G70607005,12:34.6,0.156,,B70607005,18:45.6,0.787
G70607005,12:51.2,0.156,,B70607005,18:47.0,0.725
G70607005,12:58.6,0.234,,B70607005,19:14.9,0.662
G70607005,13:18.3,0.19,,B70607005,19:16.2,0.637
G70607005,13:20.7,0.173,,B70607005,19:17.3,0.713
G70607005,13:21.2,0.138,,B70607005,19:18.5,0.75
G70607005,13:36.5,0.259,,B70607005,19:19.8,0.762
G70607005,13:37.1,0.164,,B70607005,19:21.1,0.688
G70607005,13:44.3,0.199,,B70607005,19:38.7,0.588
G70607005,13:50.5,0.234,,B70607005,19:39.9,0.588
G70607005,14:02.0,0.207,,B70607005,19:41.0,0.588
G70607005,14:06.2,0.164,,B70607005,19:42.1,0.662
G70607005,14:13.6,0.13,,B70607005,19:43.3,0.65
G70607005,14:14.0,0.147,,B70607005,19:44.5,0.637
G70607005,14:14.5,0.104,,B70607005,19:50.0,0.487
G70607005,14:20.1,0.19,,B70607005,20:19.3,0.563
G70607005,14:34.0,0.199,,B70607005,20:21.8,0.625
G70607005,14:37.8,0.156,,B70607005,20:23.3,0.6
G70607005,14:39.7,0.216,,B70607005,20:24.7,0.613
G70607005,14:40.3,0.121,,B70607005,20:26.0,0.713
G70607005,14:43.9,0.216,,B70607005,20:43.4,0.6
G70607005,14:44.5,0.138,,B70607005,21:00.7,0.575
G70607005,14:53.6,0.234,,B70607005,21:09.4,0.525
G70607005,14:57.7,0.242,,B70607005,21:19.5,0.588
G70607005,15:02.5,0.156,,B70607005,21:39.0,0.425
G70607005,15:14.8,0.242,,B70607005,21:40.1,0.45
G70607005,15:18.9,0.207,,B70607005,21:41.2,0.537
G70607005,15:25.0,0.13,,B70607005,21:42.5,0.463
G70607005,15:26.3,0.121,,B70607005,21:43.9,0.525
G70607005,15:33.2,0.138,,B70607005,21:45.7,0.625
G70607005,15:43.4,0.242,,B70607005,21:47.0,0.637
G70607005,15:50.3,0.13,,B70607005,21:48.3,0.8
G70607005,15:50.8,0.121,,B70607005,21:49.6,0.887
G70607005,15:51.4,0.078,,B70607005,21:51.1,0.887
G70607005,15:58.0,0.13,,B70607005,21:52.6,0.912
G70607005,16:00.3,0.225,,B70607005,21:54.1,0.838
G70607005,16:08.3,0.216,,B70607005,22:19.2,0.6
G70607005,16:11.4,0.156,,B70607005,22:20.5,0.662
G70607005,16:22.7,0.277,,B70607005,22:21.7,0.713
G70607005,16:28.3,0.138,,B70607005,22:22.9,0.738
G70607005,16:32.6,0.147,,B70607005,22:24.1,0.762
G70607005,16:35.2,0.156,,B70607005,22:25.3,0.775
G70607005,16:35.8,0.078,,B70607005,22:26.6,0.762
G70607005,16:47.1,0.199,,B70607005,22:41.9,0.487
G70607005,16:51.6,0.156,,B70607005,23:01.8,0.487
G70607005,16:53.7,0.138,,B70607005,23:09.3,0.588
G70607005,16:57.0,0.199,,B70607005,23:25.5,0.775
G70607005,17:02.0,0.138,,B70607005,23:27.0,0.65
G70607005,17:15.0,0.19,,B70607005,23:28.4,0.613
G70607005,17:17.8,0.19,,B70607005,23:42.3,0.588
G70607005,17:21.5,0.32,,B70607005,24:03.7,0.537
G70607005,17:22.0,0.086,,B70607005,24:33.1,0.588
G70607005,17:39.7,0.164,,B70607005,24:37.2,0.688
G70607005,17:43.2,0.234,,B70607005,24:38.6,0.625
G70607005,17:49.7,0.147,,B70607005,24:39.9,0.662
G70607005,17:51.4,0.156,,B70607005,24:41.3,0.65
G70607005,17:57.1,0.207,,B70607005,24:42.9,0.537
G70607005,18:02.0,0.13,,B70607005,25:11.4,0.688
G70607005,18:04.8,0.138,,B70607005,25:12.7,0.675
G70607005,18:05.3,0.095,,B70607005,25:13.9,0.662
G70607005,18:05.9,0.095,,B70607005,25:15.1,0.7
G70607005,18:12.6,0.173,,B70607005,25:16.3,0.7
G70607005,18:20.0,0.225,,B70607005,25:17.5,0.75
G70607005,18:20.7,0.147,,B70607005,25:31.1,0.512
G70607005,18:25.3,0.19,,B70607005,25:58.7,0.625
G70607005,18:31.8,0.121,,B70607005,26:10.1,0.55
G70607005,18:35.4,0.207,,B70607005,26:11.5,0.55
G70607005,18:49.5,0.156,,B70607005,26:12.8,0.613
G70607005,18:50.0,0.086,,B70607005,26:14.1,0.65
G70607005,18:54.1,0.199,,B70607005,26:15.5,0.675
G70607005,18:54.7,0.216,,B70607005,26:56.6,0.575
G70607005,18:58.5,0.147,,B70607005,27:24.3,0.625
G70607005,19:02.1,0.182,,B70607005,27:25.5,0.588
G70607005,19:09.6,0.138,,B70607005,27:26.7,0.588
G70607005,19:13.2,0.199,,B70607005,27:27.9,0.55
G70607005,19:26.2,0.337,,B70607005,27:29.2,0.6
G70607005,19:28.2,0.199,,B70607005,27:40.4,0.588
G70607005,19:33.1,0.173,,B70607005,27:41.7,0.6
G70607005,19:38.4,0.156,,B70607005,27:43.0,0.625
G70607005,19:39.3,0.078,,B70607005,27:44.3,0.675
G70607005,19:49.8,0.164,,B70607005,27:45.8,0.662
G70607005,19:53.3,0.216,,B70607005,28:00.7,0.563
G70607005,19:59.1,0.104,,B70607005,28:19.9,0.613
G70607005,20:00.9,0.138,,B70607005,28:21.1,0.662
G70607005,20:05.4,0.138,,B70607005,28:22.6,0.65
G70607005,20:05.9,0.095,,B70607005,28:24.0,0.725
G70607005,20:12.4,0.156,,B70607005,28:54.3,0.65
G70607005,20:18.2,0.225,,B70607005,28:55.5,0.662
G70607005,20:19.1,0.147,,B70607005,28:56.6,0.725
G70607005,20:27.6,0.199,,B70607005,28:57.8,0.762
G70607005,20:28.3,0.156,,B70607005,28:59.0,0.713
G70607005,20:34.6,0.216,,B70607005,29:00.3,0.7
G70607005,20:35.1,0.086,,B70607005,29:01.6,0.65
G70607005,20:39.4,0.182,,B70607005,29:21.5,0.637
G70607005,20:47.4,0.199,,B70607005,29:22.8,0.725
G70607005,20:48.0,0.156,,B70607005,29:24.1,0.738
G70607005,20:52.7,0.112,,B70607005,29:25.4,0.725
G70607005,20:54.3,0.182,,B70607005,29:26.7,0.775
G70607005,20:54.8,0.121,,B70607005,29:28.1,0.738
G70607005,20:57.4,0.199,,B70607005,30:04.4,0.725
G70607005,21:12.5,0.13,,B70607005,30:39.2,0.563
G70607005,21:12.9,0.095,,B70607005,30:55.8,0.487
G70607005,21:15.1,0.207,,B70607005,30:57.2,0.6
G70607005,21:16.7,0.173,,B70607005,30:58.6,0.588
G70607005,21:22.0,0.329,,B70607005,30:59.8,0.662
G70607005,21:31.0,0.156,,B70607005,31:01.2,0.7
G70607005,21:31.5,0.086,,B70607005,31:26.6,0.475
G70607005,21:36.3,0.147,,B70607005,31:39.0,0.55
G70607005,21:45.3,0.199,,,,
G70607005,21:55.1,0.216,,,,
G70607005,22:02.5,0.19,,,,
G70607005,22:05.1,0.121,,,,
G70607005,22:05.6,0.112,,,,
G70607005,22:10.0,0.225,,,,
G70607005,22:10.6,0.207,,,,
G70607005,22:15.7,0.19,,,,
G70607005,22:29.9,0.182,,,,
G70607005,22:33.3,0.199,,,,
G70607005,22:34.2,0.199,,,,
G70607005,22:40.0,0.19,,,,
G70607005,22:45.9,0.156,,,,
G70607005,22:46.3,0.104,,,,
G70607005,22:46.8,0.147,,,,
G70607005,22:50.9,0.199,,,,
G70607005,22:55.1,0.164,,,,
G70607005,22:59.4,0.234,,,,
G70607005,23:00.1,0.182,,,,
G70607005,23:06.6,0.13,,,,
G70607005,23:18.8,0.268,,,,
G70607005,23:24.4,0.207,,,,
G70607005,23:34.8,0.138,,,,
G70607005,23:37.7,0.147,,,,
G70607005,23:41.9,0.242,,,,
G70607005,23:50.2,0.182,,,,
G70607005,23:57.7,0.251,,,,
G70607005,24:10.3,0.138,,,,
G70607005,24:14.9,0.207,,,,
G70607005,24:22.8,0.199,,,,
G70607005,24:32.8,0.121,,,,
G70607005,24:44.2,0.216,,,,
G70607005,24:48.5,0.182,,,,
G70607005,24:53.1,0.173,,,,
G70607005,24:55.2,0.121,,,,
G70607005,25:03.5,0.19,,,,
G70607005,25:10.0,0.294,,,,
G70607005,25:19.3,0.147,,,,
G70607005,25:24.4,0.164,,,,
G70607005,25:29.1,0.19,,,,
G70607005,25:42.8,0.216,,,,
G70607005,25:44.6,0.13,,,,
G70607005,25:53.4,0.147,,,,
G70607005,25:57.1,0.199,,,,
G70607005,26:20.0,0.121,,,,
G70607005,26:26.3,0.156,,,,
G70607005,26:35.3,0.138,,,,
G70607005,26:38.4,0.138,,,,
G70607005,26:38.8,0.112,,,,
G70607005,26:44.4,0.112,,,,
G70607005,26:50.4,0.13,,,,
G70607005,27:00.2,0.095,,,,
G70607005,27:07.6,0.277,,,,
G70607005,27:08.2,0.147,,,,
G70607005,27:14.3,0.121,,,,
G70607005,27:23.9,0.121,,,,
G70607005,27:31.9,0.207,,,,
G70607005,27:36.1,0.086,,,,
G70607005,27:38.8,0.156,,,,
G70607005,27:50.4,0.086,,,,
G70607005,28:03.2,0.225,,,,
G70607005,28:05.3,0.138,,,,
G70607005,28:11.7,0.095,,,,
G70607005,28:31.7,0.147,,,,
G70607005,28:36.0,0.112,,,,
G70607005,28:36.2,0.164,,,,
G70607005,28:42.5,0.069,,,,
G70607005,29:05.2,0.19,,,,
G70607005,29:11.5,0.13,,,,
G70607005,29:18.2,0.06,,,,
G70607005,29:29.8,0.086,,,,
G70607005,29:34.6,0.216,,,,
G70607005,29:43.6,0.138,,,,
G70607005,29:51.3,0.13,,,,
G70607005,29:52.9,0.112,,,,
G70607005,30:01.9,0.199,,,,
G70607005,30:07.7,0.164,,,,
G70607005,30:13.8,0.147,,,,
G70607005,30:26.0,0.104,,,,
G70607005,30:31.0,0.164,,,,
G70607005,30:37.8,0.216,,,,
