file,onset,duration,,file,onset,duration
G52545004,14:13.3,0.151,,B52545004,21:56.1,0.501
G52545004,14:13.6,0.223,,B52545004,21:57.2,0.576
G52545004,14:14.3,0.108,,B52545004,22:02.3,0.489
G52545004,14:15.5,0.237,,B52545004,22:03.3,0.558
G52545004,14:16.2,0.101,,B52545004,22:04.3,0.526
G52545004,14:21.1,0.086,,B52545004,22:05.2,0.639
G52545004,14:33.5,0.252,,B52545004,22:06.3,0.771
G52545004,14:33.9,0.151,,B52545004,22:07.3,5.876
G52545004,14:34.1,0.302,,B52545004,22:13.3,0.977
G52545004,14:36.6,0.194,,B52545004,22:14.6,0.721
G52545004,14:37.1,0.18,,B52545004,22:29.1,0.545
G52545004,14:39.4,0.187,,B52545004,22:29.8,0.971
G52545004,14:39.7,0.137,,B52545004,22:30.9,1.04
G52545004,14:40.2,0.13,,B52545004,22:32.1,3.408
G52545004,14:47.7,0.266,,B52545004,22:35.7,0.702
G52545004,14:48.4,0.223,,B52545004,22:47.5,0.482
G52545004,15:03.5,0.23,,B52545004,22:48.6,0.345
G52545004,15:07.1,0.252,,B52545004,22:49.3,7.956
G52545004,15:07.7,0.266,,B52545004,22:57.8,0.601
G52545004,15:08.8,0.173,,B52545004,23:01.5,0.363
G52545004,15:09.3,0.101,,B52545004,23:02.7,0.457
G52545004,15:10.8,0.309,,B52545004,23:03.9,0.507
G52545004,15:11.4,0.201,,B52545004,23:05.2,0.388
G52545004,15:15.3,0.05,,B52545004,23:07.5,0.457
G52545004,15:21.9,0.252,,B52545004,23:14.9,0.482
G52545004,15:27.4,0.331,,B52545004,23:15.5,4.341
G52545004,15:31.5,0.209,,B52545004,23:20.1,0.927
G52545004,15:42.1,0.209,,B52545004,23:21.4,0.84
G52545004,15:42.6,0.122,,B52545004,23:22.6,0.733
G52545004,15:44.5,0.094,,B52545004,23:23.8,0.457
G52545004,15:44.6,0.417,,B52545004,23:29.5,0.42
G52545004,15:46.9,0.245,,B52545004,23:30.5,0.495
G52545004,15:47.5,0.295,,B52545004,23:31.5,0.595
G52545004,15:49.3,0.223,,B52545004,23:32.7,0.576
G52545004,15:50.1,0.108,,B52545004,23:33.8,0.589
G52545004,15:52.2,0.173,,B52545004,23:34.9,0.551
G52545004,15:57.4,0.201,,B52545004,23:35.7,0.482
G52545004,16:00.1,0.216,,B52545004,23:36.7,0.501
G52545004,16:10.9,0.338,,B52545004,23:37.6,0.589
G52545004,16:11.4,0.338,,B52545004,23:38.6,0.658
G52545004,16:14.1,0.209,,B52545004,23:39.7,0.62
G52545004,16:14.5,0.173,,B52545004,23:40.5,6.848
G52545004,16:17.0,0.216,,B52545004,23:47.4,0.708
G52545004,16:18.7,0.216,,B52545004,24:05.3,0.507
G52545004,16:19.3,0.137,,B52545004,24:06.0,8.708
G52545004,16:20.6,0.101,,B52545004,24:15.0,0.758
G52545004,16:21.7,0.166,,B52545004,24:16.3,0.821
G52545004,16:22.2,0.122,,B52545004,24:27.3,0.526
G52545004,16:28.9,0.288,,B52545004,24:28.6,0.451
G52545004,16:29.5,0.223,,B52545004,24:29.9,0.514
G52545004,16:36.5,0.209,,B52545004,24:37.1,0.307
G52545004,16:36.9,0.23,,B52545004,24:37.7,0.877
G52545004,16:38.2,0.252,,B52545004,24:38.8,0.827
G52545004,16:40.8,0.216,,B52545004,24:39.8,0.965
G52545004,16:43.7,0.18,,B52545004,24:41.1,0.871
G52545004,16:56.2,0.245,,B52545004,24:42.3,0.583
G52545004,16:56.8,0.23,,B52545004,24:43.7,0.482
G52545004,17:00.8,0.18,,B52545004,24:53.0,0.539
G52545004,17:01.2,0.158,,B52545004,24:53.8,8.771
G52545004,17:01.6,0.18,,B52545004,25:16.1,0.514
G52545004,17:06.6,0.223,,B52545004,25:16.9,0.702
G52545004,17:13.4,0.266,,B52545004,25:18.1,0.614
G52545004,17:19.2,0.252,,B52545004,25:19.2,0.608
G52545004,17:19.6,0.18,,B52545004,25:20.4,0.608
G52545004,17:31.8,0.252,,B52545004,25:21.6,0.47
G52545004,17:32.4,0.259,,B52545004,25:23.1,0.301
G52545004,17:37.8,0.374,,B52545004,25:26.2,0.501
G52545004,17:43.1,0.245,,B52545004,25:26.8,6.49
G52545004,17:43.5,0.187,,B52545004,25:33.6,0.42
G52545004,17:43.9,0.187,,B52545004,25:34.7,0.595
G52545004,17:56.7,0.223,,B52545004,25:35.9,0.495
G52545004,17:57.2,0.259,,B52545004,25:51.6,0.37
G52545004,18:01.5,0.23,,B52545004,25:52.7,0.432
G52545004,18:01.9,0.166,,B52545004,25:53.7,0.551
G52545004,18:02.3,0.173,,B52545004,25:54.8,0.558
G52545004,18:03.4,0.237,,B52545004,25:56.0,0.514
G52545004,18:06.4,0.137,,B52545004,25:57.0,0.576
G52545004,18:06.9,0.144,,B52545004,25:57.6,0.464
G52545004,18:07.4,0.13,,B52545004,25:58.2,0.658
G52545004,18:09.9,0.122,,B52545004,25:59.3,0.651
G52545004,18:21.5,0.194,,B52545004,26:00.1,1.034
G52545004,18:22.7,0.223,,B52545004,26:01.6,0.821
G52545004,18:23.2,0.259,,B52545004,26:02.8,0.89
G52545004,18:24.4,0.144,,B52545004,26:03.9,0.288
G52545004,18:25.1,0.115,,B52545004,26:16.7,0.708
G52545004,18:26.5,0.194,,B52545004,26:17.9,0.57
G52545004,18:27.6,0.194,,B52545004,26:18.9,0.877
G52545004,18:30.3,0.23,,B52545004,26:19.8,3.502
G52545004,18:30.8,0.166,,B52545004,26:23.8,0.746
G52545004,18:32.5,0.13,,B52545004,26:25.1,0.589
G52545004,18:34.3,0.18,,B52545004,26:26.3,0.708
G52545004,18:34.7,0.137,,B52545004,26:34.3,0.476
G52545004,18:35.0,0.166,,B52545004,26:35.4,0.539
G52545004,18:35.4,0.108,,B52545004,26:36.5,0.57
G52545004,18:44.6,0.209,,B52545004,26:37.5,0.677
G52545004,18:47.7,0.237,,B52545004,26:38.4,7.731
G52545004,18:51.8,0.23,,B52545004,26:46.4,0.651
G52545004,18:53.0,0.216,,B52545004,26:58.6,0.439
G52545004,18:53.2,0.158,,B52545004,26:59.4,0.495
G52545004,18:55.7,0.187,,B52545004,27:00.3,0.927
G52545004,18:57.8,0.18,,B52545004,27:01.7,0.576
G52545004,19:01.9,0.324,,B52545004,27:02.7,0.702
G52545004,19:02.3,0.166,,B52545004,27:03.8,2.738
G52545004,19:02.6,0.194,,B52545004,27:06.7,0.883
G52545004,19:03.0,0.187,,B52545004,27:07.9,7.029
G52545004,19:15.3,0.151,,B52545004,27:15.1,3.101
G52545004,19:15.9,0.18,,B52545004,27:31.8,0.401
G52545004,19:17.3,0.266,,B52545004,27:33.3,0.276
G52545004,19:20.7,0.223,,B52545004,27:34.4,0.37
G52545004,19:21.1,0.166,,B52545004,27:41.6,0.708
G52545004,19:22.0,0.187,,B52545004,27:42.4,0.883
G52545004,19:22.6,0.209,,B52545004,27:43.5,6.966
G52545004,19:24.3,0.302,,B52545004,28:13.9,0.313
G52545004,19:25.0,0.237,,B52545004,28:15.2,0.42
G52545004,19:28.1,0.237,,B52545004,28:16.5,0.457
G52545004,19:28.6,0.216,,B52545004,28:18.6,0.489
G52545004,19:28.9,0.158,,B52545004,28:19.4,0.915
G52545004,19:29.3,0.158,,B52545004,28:20.7,0.351
G52545004,19:32.2,0.209,,B52545004,28:21.3,5.25
G52545004,19:33.5,0.151,,B52545004,28:26.6,0.57
G52545004,19:35.3,0.302,,B52545004,28:38.1,0.42
G52545004,19:39.4,0.13,,B52545004,28:39.2,0.426
G52545004,19:39.6,0.101,,B52545004,28:40.2,0.52
G52545004,19:39.9,0.094,,B52545004,28:41.3,0.52
G52545004,19:48.2,0.237,,B52545004,28:42.4,0.47
G52545004,19:48.5,0.223,,B52545004,28:43.5,1.911
G52545004,19:48.8,0.201,,B52545004,28:45.5,0.89
G52545004,19:50.4,0.23,,B52545004,28:47.0,0.551
G52545004,19:51.1,0.273,,B52545004,28:48.1,0.551
G52545004,19:53.1,0.273,,B52545004,28:49.3,0.589
G52545004,19:53.8,0.273,,B52545004,28:54.9,0.457
G52545004,19:56.6,0.18,,B52545004,28:56.1,0.445
G52545004,19:57.8,0.115,,B52545004,28:57.2,0.545
G52545004,19:58.8,0.317,,B52545004,28:58.0,0.746
G52545004,19:59.3,0.151,,B52545004,28:58.9,3.164
G52545004,19:59.6,0.158,,B52545004,29:02.3,1.046
G52545004,20:00.0,0.144,,B52545004,29:03.5,0.633
G52545004,20:05.7,0.295,,B52545004,29:13.2,0.551
G52545004,20:06.3,0.144,,B52545004,29:14.2,0.514
G52545004,20:07.7,0.209,,B52545004,29:15.2,0.564
G52545004,20:18.4,0.137,,B52545004,29:16.2,0.564
G52545004,20:20.0,0.216,,B52545004,29:16.8,8.263
G52545004,20:20.6,0.259,,B52545004,29:47.4,0.476
G52545004,20:21.0,0.18,,B52545004,29:48.2,0.883
G52545004,20:22.1,0.144,,B52545004,29:49.3,4.874
G52545004,20:23.9,0.094,,B52545004,29:54.5,0.746
G52545004,20:25.2,0.223,,B52545004,29:55.7,0.721
G52545004,20:25.6,0.18,,B52545004,29:57.0,0.677
G52545004,20:25.9,0.173,,B52545004,29:58.2,0.645
G52545004,20:26.3,0.151,,,,
G52545004,20:27.6,0.158,,,,
G52545004,20:28.1,0.13,,,,
G52545004,20:29.4,0.201,,,,
G52545004,20:31.3,0.223,,,,
G52545004,20:31.8,0.209,,,,
G52545004,20:32.5,0.144,,,,
G52545004,20:36.4,0.216,,,,
G52545004,20:37.0,0.259,,,,
G52545004,20:38.6,0.237,,,,
G52545004,20:41.0,0.662,,,,
G52545004,20:41.7,0.216,,,,
G52545004,20:42.1,0.201,,,,
G52545004,20:52.8,0.18,,,,
G52545004,20:55.1,0.281,,,,
G52545004,20:55.7,0.273,,,,
G52545004,20:57.9,0.331,,,,
G52545004,20:58.5,0.223,,,,
G52545004,20:59.7,0.237,,,,
G52545004,21:02.7,0.223,,,,
G52545004,21:03.1,0.166,,,,
G52545004,21:03.4,0.173,,,,
G52545004,21:03.8,0.158,,,,
G52545004,21:05.6,0.237,,,,
G52545004,21:15.7,0.266,,,,
G52545004,21:16.2,0.273,,,,
G52545004,21:17.3,0.18,,,,
G52545004,21:19.8,0.209,,,,
G52545004,21:20.1,0.166,,,,
G52545004,21:20.4,0.166,,,,
G52545004,21:20.8,0.151,,,,
G52545004,21:22.0,0.187,,,,
G52545004,21:22.6,0.173,,,,
G52545004,21:23.9,0.194,,,,
G52545004,21:28.3,0.23,,,,
G52545004,21:29.0,0.245,,,,
G52545004,21:30.7,0.18,,,,
G52545004,21:31.1,0.201,,,,
G52545004,21:31.8,0.108,,,,
G52545004,21:44.4,0.201,,,,
G52545004,21:45.0,0.259,,,,
G52545004,21:46.3,0.166,,,,
G52545004,21:46.9,0.144,,,,
G52545004,21:48.6,0.223,,,,
G52545004,21:49.0,0.158,,,,
G52545004,21:49.3,0.201,,,,
G52545004,21:49.8,0.18,,,,
G52545004,21:50.3,0.166,,,,
G52545004,21:53.7,0.18,,,,
G52545004,21:55.8,0.187,,,,
G52545004,22:00.1,0.223,,,,
G52545004,22:00.7,0.245,,,,
G52545004,22:01.5,0.158,,,,
G52545004,22:01.9,0.13,,,,
G52545004,22:16.5,0.201,,,,
G52545004,22:17.7,0.216,,,,
G52545004,22:18.2,0.252,,,,
G52545004,22:19.6,0.173,,,,
G52545004,22:20.0,0.137,,,,
G52545004,22:21.2,0.216,,,,
G52545004,22:22.4,0.18,,,,
G52545004,22:22.7,0.194,,,,
G52545004,22:23.0,0.158,,,,
G52545004,22:23.4,0.266,,,,
G52545004,22:23.7,0.122,,,,
G52545004,22:24.0,0.302,,,,
G52545004,22:28.0,0.166,,,,
G52545004,22:36.4,0.245,,,,
G52545004,22:37.0,0.288,,,,
G52545004,22:38.2,0.166,,,,
G52545004,22:38.6,0.166,,,,
G52545004,22:40.6,0.187,,,,
G52545004,22:40.9,0.158,,,,
G52545004,22:41.2,0.158,,,,
G52545004,22:41.6,0.173,,,,
G52545004,22:41.9,0.166,,,,
G52545004,22:44.4,0.194,,,,
G52545004,22:48.2,0.23,,,,
G52545004,22:48.8,0.266,,,,
G52545004,22:59.2,0.166,,,,
G52545004,23:00.5,0.201,,,,
G52545004,23:00.9,0.18,,,,
G52545004,23:01.2,0.18,,,,
G52545004,23:01.6,0.115,,,,
G52545004,23:02.0,0.18,,,,
G52545004,23:02.6,0.122,,,,
G52545004,23:05.0,0.166,,,,
G52545004,23:06.4,0.237,,,,
G52545004,23:06.9,0.23,,,,
G52545004,23:09.4,0.18,,,,
G52545004,23:10.2,0.115,,,,
G52545004,23:11.1,0.209,,,,
G52545004,23:11.7,0.166,,,,
G52545004,23:24.5,0.259,,,,
G52545004,23:25.1,0.273,,,,
G52545004,23:26.6,0.166,,,,
G52545004,23:27.0,0.187,,,,
G52545004,23:27.7,0.194,,,,
G52545004,23:28.1,0.187,,,,
G52545004,23:28.4,0.13,,,,
G52545004,23:28.7,0.158,,,,
G52545004,23:29.1,0.187,,,,
G52545004,23:33.9,0.122,,,,
G52545004,23:45.0,0.18,,,,
G52545004,23:45.5,0.166,,,,
G52545004,23:51.9,0.216,,,,
G52545004,23:52.9,0.187,,,,
G52545004,23:53.4,0.173,,,,
G52545004,23:55.7,0.302,,,,
G52545004,23:56.2,0.151,,,,
G52545004,23:57.5,0.23,,,,
G52545004,23:57.8,0.151,,,,
G52545004,23:58.1,0.173,,,,
G52545004,23:58.5,0.173,,,,
G52545004,23:58.8,0.151,,,,
G52545004,24:02.3,0.194,,,,
G52545004,24:03.9,0.259,,,,
G52545004,24:04.4,0.295,,,,
G52545004,24:15.8,0.216,,,,
G52545004,24:19.1,0.223,,,,
G52545004,24:19.8,0.158,,,,
G52545004,24:20.8,0.252,,,,
G52545004,24:21.4,0.302,,,,
G52545004,24:22.0,0.187,,,,
G52545004,24:22.4,0.18,,,,
G52545004,24:22.9,0.23,,,,
G52545004,24:23.7,0.216,,,,
G52545004,24:25.9,0.158,,,,
G52545004,24:28.4,0.209,,,,
G52545004,24:28.7,0.173,,,,
G52545004,24:29.0,0.144,,,,
G52545004,24:29.4,0.137,,,,
G52545004,24:29.7,0.137,,,,
G52545004,24:32.2,0.209,,,,
G52545004,24:32.8,0.166,,,,
G52545004,24:36.3,0.237,,,,
G52545004,24:36.8,0.194,,,,
G52545004,24:44.2,0.23,,,,
G52545004,24:45.0,0.194,,,,
G52545004,24:45.4,0.166,,,,
G52545004,24:45.7,0.137,,,,
G52545004,24:46.0,0.158,,,,
G52545004,24:47.5,0.194,,,,
G52545004,24:48.2,0.108,,,,
G52545004,24:50.0,0.18,,,,
G52545004,24:51.2,0.245,,,,
G52545004,24:51.8,0.259,,,,
G52545004,25:03.9,0.237,,,,
G52545004,25:04.3,0.345,,,,
G52545004,25:07.3,0.187,,,,
G52545004,25:07.9,0.187,,,,
G52545004,25:10.0,0.223,,,,
G52545004,25:10.4,0.18,,,,
G52545004,25:10.7,0.194,,,,
G52545004,25:11.0,0.158,,,,
G52545004,25:11.4,0.18,,,,
G52545004,25:12.4,0.223,,,,
G52545004,25:14.5,0.288,,,,
G52545004,25:15.1,0.266,,,,
G52545004,25:22.5,0.194,,,,
G52545004,25:22.9,0.209,,,,
G52545004,25:24.3,0.201,,,,
G52545004,25:24.7,0.201,,,,
G52545004,25:34.0,0.237,,,,
G52545004,25:34.5,0.266,,,,
G52545004,25:37.2,0.36,,,,
G52545004,25:37.7,0.151,,,,
G52545004,25:38.0,0.194,,,,
G52545004,25:38.3,0.194,,,,
G52545004,25:38.6,0.187,,,,
G52545004,25:40.2,0.173,,,,
G52545004,25:40.7,0.18,,,,
G52545004,25:41.5,0.23,,,,
G52545004,25:42.0,0.223,,,,
G52545004,25:43.5,0.115,,,,
G52545004,25:46.0,0.194,,,,
G52545004,25:46.5,0.13,,,,
G52545004,25:47.3,0.266,,,,
G52545004,25:47.9,0.273,,,,
G52545004,25:52.1,0.201,,,,
G52545004,25:52.5,0.173,,,,
G52545004,25:52.8,0.122,,,,
G52545004,25:53.2,0.201,,,,
G52545004,26:01.1,0.194,,,,
G52545004,26:05.5,0.245,,,,
G52545004,26:06.1,0.273,,,,
G52545004,26:06.5,0.23,,,,
G52545004,26:06.9,0.173,,,,
G52545004,26:12.0,0.223,,,,
G52545004,26:12.3,0.245,,,,
G52545004,26:12.7,0.194,,,,
G52545004,26:13.1,0.18,,,,
G52545004,26:15.6,0.209,,,,
G52545004,26:26.0,0.252,,,,
G52545004,26:28.5,0.259,,,,
G52545004,26:29.0,0.309,,,,
G52545004,26:34.0,0.209,,,,
G52545004,26:37.4,0.173,,,,
G52545004,26:47.5,0.209,,,,
G52545004,26:47.9,0.281,,,,
G52545004,26:48.8,0.187,,,,
G52545004,26:49.2,0.209,,,,
G52545004,26:51.3,0.23,,,,
G52545004,26:53.7,0.187,,,,
G52545004,26:54.3,0.144,,,,
G52545004,26:55.5,0.223,,,,
G52545004,26:55.9,0.201,,,,
G52545004,26:56.2,0.187,,,,
G52545004,26:56.7,0.158,,,,
G52545004,27:13.7,0.23,,,,
G52545004,27:14.2,0.23,,,,
G52545004,27:18.5,0.295,,,,
G52545004,27:19.1,0.209,,,,
G52545004,27:21.4,0.209,,,,
G52545004,27:21.7,0.173,,,,
G52545004,27:22.1,0.166,,,,
G52545004,27:23.4,0.158,,,,
G52545004,27:24.5,0.237,,,,
G52545004,27:25.2,0.396,,,,
G52545004,27:25.8,0.216,,,,
G52545004,27:26.1,0.166,,,,
G52545004,27:26.5,0.166,,,,
G52545004,27:28.7,0.173,,,,
G52545004,27:31.2,0.187,,,,
G52545004,27:33.1,0.209,,,,
G52545004,27:33.5,0.273,,,,
G52545004,27:38.3,0.166,,,,
G52545004,27:38.7,0.151,,,,
G52545004,27:51.1,0.18,,,,
G52545004,27:51.8,0.173,,,,
G52545004,27:53.0,0.266,,,,
G52545004,27:53.5,0.281,,,,
G52545004,27:55.0,0.266,,,,
G52545004,27:55.4,0.317,,,,
G52545004,27:55.9,0.137,,,,
G52545004,27:58.3,0.13,,,,
G52545004,28:00.1,0.144,,,,
G52545004,28:01.2,0.101,,,,
G52545004,28:03.6,0.223,,,,
G52545004,28:06.2,0.245,,,,
G52545004,28:06.7,0.317,,,,
G52545004,28:10.5,0.158,,,,
G52545004,28:10.9,0.158,,,,
G52545004,28:11.4,0.115,,,,
G52545004,28:12.0,0.23,,,,
G52545004,28:12.4,0.166,,,,
G52545004,28:12.8,0.18,,,,
G52545004,28:13.1,0.158,,,,
G52545004,28:13.8,0.137,,,,
G52545004,28:17.2,0.173,,,,
G52545004,28:20.5,0.18,,,,
G52545004,28:21.1,0.194,,,,
G52545004,28:27.3,0.216,,,,
G52545004,28:27.8,0.144,,,,
G52545004,28:28.2,0.13,,,,
G52545004,28:30.5,0.209,,,,
G52545004,28:30.7,0.187,,,,
G52545004,28:31.1,0.094,,,,
G52545004,28:32.7,0.166,,,,
G52545004,28:33.8,0.252,,,,
G52545004,28:36.9,0.166,,,,
G52545004,28:39.2,0.209,,,,
G52545004,28:39.6,0.158,,,,
G52545004,28:39.9,0.173,,,,
G52545004,28:40.3,0.158,,,,
G52545004,28:46.4,0.209,,,,
G52545004,28:50.5,0.252,,,,
G52545004,28:51.3,0.144,,,,
G52545004,28:55.9,0.187,,,,
G52545004,28:56.3,0.23,,,,
G52545004,28:56.6,0.151,,,,
G52545004,28:57.0,0.23,,,,
G52545004,29:05.4,0.194,,,,
G52545004,29:05.9,0.18,,,,
G52545004,29:06.6,0.201,,,,
G52545004,29:11.0,0.331,,,,
G52545004,29:11.3,0.115,,,,
G52545004,29:11.6,0.237,,,,
G52545004,29:12.1,0.18,,,,
G52545004,29:13.6,0.144,,,,
G52545004,29:14.7,0.173,,,,
G52545004,29:27.2,0.18,,,,
G52545004,29:27.6,0.151,,,,
G52545004,29:28.6,0.237,,,,
G52545004,29:29.1,0.266,,,,
G52545004,29:31.0,0.345,,,,
G52545004,29:31.6,0.209,,,,
G52545004,29:31.9,0.18,,,,
G52545004,29:34.7,0.223,,,,
G52545004,29:35.1,0.187,,,,
G52545004,29:35.5,0.158,,,,
G52545004,29:35.8,0.201,,,,
G52545004,29:36.5,0.144,,,,
G52545004,29:37.9,0.173,,,,
G52545004,29:44.1,0.122,,,,
G52545004,29:45.8,0.245,,,,
G52545004,29:46.3,0.245,,,,
G52545004,29:55.4,0.194,,,,
G52545004,29:58.0,0.144,,,,
G52545004,29:59.3,0.216,,,,
