file,onset,duration,,file,onset,duration
G52936011,01:55.5,0.145,,B52936011,02:40.7,4.378
G52936011,01:55.9,0.145,,B52936011,02:58.8,0.388
G52936011,01:56.3,0.136,,B52936011,02:59.5,0.749
G52936011,01:56.6,0.109,,B52936011,03:00.5,0.785
G52936011,02:02.8,0.145,,B52936011,03:01.5,10.002
G52936011,02:03.3,0.082,,B52936011,03:26.6,0.533
G52936011,02:04.5,0.181,,B52936011,03:27.7,0.533
G52936011,02:05.0,0.145,,B52936011,03:28.8,7.592
G52936011,02:05.8,0.118,,B52936011,03:36.5,0.975
G52936011,02:18.7,0.272,,B52936011,03:37.7,1.056
G52936011,02:19.3,0.154,,B52936011,03:38.9,1.363
G52936011,02:19.9,0.1,,B52936011,03:41.1,0.469
G52936011,02:24.6,0.145,,B52936011,03:43.7,0.533
G52936011,02:25.1,0.127,,B52936011,03:44.6,0.397
G52936011,02:26.6,0.19,,B52936011,03:47.2,0.388
G52936011,02:27.2,0.109,,B52936011,03:48.0,0.524
G52936011,02:32.1,0.082,,B52936011,03:49.9,0.551
G52936011,02:47.1,0.181,,B52936011,03:51.0,0.524
G52936011,02:47.5,0.181,,B52936011,03:52.4,0.551
G52936011,02:47.9,0.145,,B52936011,03:56.2,0.713
G52936011,02:48.5,0.154,,B52936011,03:58.6,0.605
G52936011,02:53.8,0.136,,B52936011,04:05.6,0.505
G52936011,02:54.3,0.09,,B52936011,04:06.3,0.487
G52936011,02:54.8,0.072,,B52936011,04:06.9,8.657
G52936011,02:57.5,0.163,,B52936011,04:15.8,0.695
G52936011,02:57.9,0.109,,B52936011,04:17.5,0.325
G52936011,02:58.3,0.109,,B52936011,04:18.9,0.298
G52936011,02:58.7,0.082,,B52936011,04:20.3,0.298
G52936011,03:11.5,0.1,,B52936011,04:21.9,0.253
G52936011,03:11.9,0.118,,B52936011,04:28.9,0.487
G52936011,03:12.3,0.09,,B52936011,04:29.7,0.867
G52936011,03:12.5,0.172,,B52936011,04:30.8,0.948
G52936011,03:16.7,0.181,,B52936011,04:32.0,1.228
G52936011,03:17.2,0.145,,B52936011,04:33.7,0.28
G52936011,03:18.9,0.163,,B52936011,04:35.2,0.28
G52936011,03:19.3,0.136,,B52936011,04:37.5,0.442
G52936011,03:21.0,0.208,,B52936011,04:38.9,0.497
G52936011,03:21.4,0.127,,B52936011,04:40.1,0.551
G52936011,03:21.8,0.1,,B52936011,04:43.4,0.56
G52936011,03:40.4,0.082,,B52936011,04:44.1,8.531
G52936011,03:43.6,0.136,,B52936011,05:09.1,0.37
G52936011,03:44.2,0.136,,B52936011,05:10.2,0.415
G52936011,03:50.9,0.109,,B52936011,05:10.9,6.789
G52936011,03:51.5,0.136,,B52936011,05:17.8,1.11
G52936011,03:52.0,0.1,,B52936011,05:19.1,0.514
G52936011,04:02.7,0.163,,B52936011,05:27.0,0.514
G52936011,04:03.2,0.118,,B52936011,05:34.9,0.533
G52936011,04:03.6,0.172,,B52936011,05:35.6,8.711
G52936011,04:04.1,0.118,,B52936011,06:01.0,0.505
G52936011,04:23.1,0.199,,B52936011,06:01.9,8.432
G52936011,04:23.8,0.172,,B52936011,06:10.7,0.858
G52936011,04:26.3,0.181,,B52936011,06:31.3,7.619
G52936011,04:26.7,0.127,,B52936011,06:39.4,0.776
G52936011,04:28.6,0.118,,B52936011,06:57.0,0.551
G52936011,04:29.6,0.063,,B52936011,06:58.0,0.569
G52936011,04:37.2,0.163,,B52936011,06:59.0,0.65
G52936011,04:38.0,0.118,,B52936011,06:59.7,6.996
G52936011,04:38.3,0.127,,B52936011,07:07.0,0.505
G52936011,04:54.8,0.145,,B52936011,07:19.1,0.361
G52936011,04:55.3,0.127,,B52936011,07:20.4,0.424
G52936011,04:55.9,0.109,,B52936011,07:21.8,0.397
G52936011,04:57.1,0.245,,B52936011,07:23.2,0.388
G52936011,04:57.6,0.145,,B52936011,07:26.5,8.251
G52936011,04:58.0,0.136,,B52936011,07:43.8,0.497
G52936011,04:58.7,0.118,,B52936011,07:57.4,0.514
G52936011,05:22.2,0.226,,B52936011,07:58.5,0.641
G52936011,05:22.8,0.154,,B52936011,07:59.7,0.605
G52936011,05:29.1,0.118,,B52936011,08:02.9,0.56
G52936011,05:29.6,0.082,,B52936011,08:05.1,0.343
G52936011,05:50.7,0.154,,B52936011,08:07.5,0.352
G52936011,05:53.1,0.371,,B52936011,08:08.2,0.713
G52936011,05:53.5,0.272,,B52936011,08:09.3,0.84
G52936011,05:54.0,0.163,,B52936011,08:10.3,0.704
G52936011,05:54.3,0.045,,B52936011,08:11.4,0.695
G52936011,06:16.4,0.163,,B52936011,08:12.6,0.785
G52936011,06:16.8,0.118,,B52936011,08:13.8,0.677
G52936011,06:17.3,0.109,,B52936011,08:15.0,0.695
G52936011,06:21.0,0.136,,B52936011,08:16.1,0.767
G52936011,06:21.5,0.118,,B52936011,08:17.5,0.46
G52936011,06:24.3,0.109,,B52936011,08:19.8,0.497
G52936011,06:27.0,0.145,,B52936011,08:20.7,0.713
G52936011,06:27.5,0.1,,B52936011,08:21.8,0.65
G52936011,06:28.1,0.072,,B52936011,08:23.0,0.65
G52936011,06:30.3,0.136,,B52936011,08:24.1,0.641
G52936011,06:30.7,0.109,,B52936011,08:25.2,0.65
G52936011,06:31.0,0.109,,B52936011,08:26.4,0.632
G52936011,06:40.9,0.154,,B52936011,08:32.3,0.497
G52936011,06:41.3,0.09,,B52936011,08:34.2,0.56
G52936011,06:41.7,0.1,,B52936011,08:36.5,0.569
G52936011,06:44.4,0.136,,B52936011,08:37.7,0.524
G52936011,06:44.9,0.154,,B52936011,08:41.0,0.442
G52936011,06:46.6,0.136,,B52936011,08:42.2,0.388
G52936011,06:48.3,0.163,,B52936011,08:43.2,0.497
G52936011,06:48.8,0.109,,B52936011,08:44.3,0.388
G52936011,06:49.4,0.082,,B52936011,08:45.4,0.451
G52936011,06:50.8,0.199,,B52936011,08:46.5,0.451
G52936011,06:51.2,0.109,,B52936011,08:47.6,0.442
G52936011,06:51.5,0.127,,B52936011,08:53.9,0.424
G52936011,06:51.9,0.1,,B52936011,08:55.0,0.569
G52936011,06:52.6,0.082,,B52936011,08:55.7,0.704
G52936011,07:08.3,0.09,,B52936011,08:56.7,1.607
G52936011,07:08.7,0.136,,B52936011,08:58.5,1.508
G52936011,07:09.1,0.109,,B52936011,09:00.1,0.74
G52936011,07:09.5,0.109,,B52936011,09:01.0,2.645
G52936011,07:09.8,0.1,,B52936011,09:03.7,5.561
G52936011,07:13.5,0.145,,B52936011,09:09.5,1.002
G52936011,07:14.2,0.109,,B52936011,09:10.7,1.038
G52936011,07:15.0,0.082,,B52936011,09:11.8,0.578
G52936011,07:16.8,0.1,,B52936011,09:13.1,0.524
G52936011,07:19.0,0.145,,B52936011,09:14.2,0.614
G52936011,07:19.6,0.109,,B52936011,09:15.1,0.966
G52936011,07:35.2,0.136,,B52936011,09:16.2,0.885
G52936011,07:35.6,0.109,,B52936011,09:17.7,0.533
G52936011,07:36.0,0.109,,B52936011,09:18.7,0.867
G52936011,07:36.3,0.082,,B52936011,09:19.9,0.469
G52936011,07:36.8,0.09,,B52936011,09:21.0,0.442
G52936011,07:39.3,0.109,,B52936011,09:22.1,0.921
G52936011,07:39.5,0.072,,B52936011,09:23.3,0.867
G52936011,07:47.7,0.245,,B52936011,09:24.4,1.128
G52936011,07:48.1,0.09,,B52936011,09:25.7,0.533
G52936011,07:48.3,0.136,,B52936011,09:26.4,0.767
G52936011,07:48.9,0.109,,B52936011,09:27.5,1.074
G52936011,07:49.5,0.172,,B52936011,09:30.3,0.632
G52936011,08:00.4,0.1,,B52936011,09:31.5,0.56
G52936011,08:00.8,0.1,,B52936011,09:32.8,0.569
G52936011,08:01.2,0.1,,B52936011,09:34.1,1.128
G52936011,08:09.9,0.072,,B52936011,09:35.4,0.858
G52936011,08:10.3,0.054,,B52936011,09:36.6,1.038
G52936011,08:18.1,0.118,,B52936011,09:37.8,1.011
G52936011,08:18.6,0.109,,B52936011,09:38.9,0.794
G52936011,08:18.9,0.118,,B52936011,09:39.8,1.065
G52936011,08:19.3,0.072,,B52936011,09:41.2,0.776
G52936011,08:19.6,0.118,,B52936011,09:42.4,0.722
G52936011,08:24.0,0.072,,B52936011,09:43.7,0.578
G52936011,08:27.4,0.172,,B52936011,09:44.5,0.831
G52936011,08:27.9,0.145,,B52936011,09:46.0,0.596
G52936011,08:28.2,0.118,,B52936011,09:47.2,0.551
G52936011,08:28.6,0.145,,B52936011,09:54.1,10.887
G52936011,08:37.1,0.1,,B52936011,10:11.1,0.514
G52936011,08:39.4,0.127,,B52936011,10:12.8,0.478
G52936011,08:43.2,0.136,,B52936011,10:14.4,0.487
G52936011,08:47.9,0.145,,B52936011,10:21.2,0.388
G52936011,08:48.3,0.1,,B52936011,10:22.0,0.668
G52936011,08:48.7,0.09,,B52936011,10:23.0,0.74
G52936011,08:49.3,0.154,,B52936011,10:24.1,7.068
G52936011,09:13.5,0.145,,B52936011,10:31.8,0.695
G52936011,09:13.7,0.1,,B52936011,10:44.0,0.514
G52936011,09:17.3,0.199,,B52936011,10:44.6,0.885
G52936011,09:17.6,0.1,,B52936011,10:45.9,1.083
G52936011,09:18.5,0.118,,B52936011,10:47.1,1.029
G52936011,09:34.6,0.082,,B52936011,10:48.3,1.381
G52936011,09:43.7,0.1,,B52936011,10:49.8,1.932
G52936011,09:43.9,0.09,,B52936011,10:52.0,0.948
G52936011,09:44.3,0.072,,B52936011,10:53.0,0.767
G52936011,09:48.7,0.199,,B52936011,10:54.3,0.65
G52936011,09:49.2,0.154,,B52936011,10:55.5,0.668
G52936011,09:49.6,0.163,,B52936011,10:56.7,2.311
G52936011,09:50.1,0.118,,B52936011,10:59.2,0.912
G52936011,10:06.4,0.29,,B52936011,11:00.6,0.659
G52936011,10:06.9,0.154,,B52936011,11:02.1,0.397
G52936011,10:07.3,0.109,,B52936011,11:02.8,0.885
G52936011,10:07.6,0.09,,B52936011,11:04.0,0.876
G52936011,10:12.1,0.163,,B52936011,11:05.7,0.397
G52936011,10:15.9,0.163,,B52936011,11:06.4,0.849
G52936011,10:16.1,0.127,,B52936011,11:07.6,0.533
G52936011,10:16.3,0.127,,B52936011,11:08.3,1.282
G52936011,10:16.5,0.082,,B52936011,11:09.7,0.767
G52936011,10:16.6,0.118,,B52936011,11:10.7,1.453
G52936011,10:16.9,0.109,,B52936011,11:12.2,0.939
G52936011,10:17.3,0.09,,B52936011,11:13.5,0.668
G52936011,10:20.7,0.145,,B52936011,11:14.6,1.58
G52936011,10:31.2,0.109,,B52936011,11:16.5,0.831
G52936011,10:31.6,0.082,,B52936011,11:24.6,0.524
G52936011,10:33.6,0.263,,B52936011,11:26.0,0.514
G52936011,10:34.1,0.082,,B52936011,11:26.6,7.222
G52936011,10:36.8,0.163,,B52936011,11:34.6,0.587
G52936011,10:37.3,0.145,,B52936011,11:35.8,0.551
G52936011,10:39.1,0.163,,B52936011,11:37.5,0.487
G52936011,10:42.1,0.217,,B52936011,11:43.9,0.578
G52936011,10:42.6,0.1,,B52936011,11:46.6,0.415
G52936011,10:42.9,0.145,,B52936011,11:47.5,0.596
G52936011,11:01.9,0.19,,B52936011,11:48.9,0.415
G52936011,11:02.3,0.163,,B52936011,11:50.0,0.478
G52936011,11:02.7,0.1,,B52936011,11:50.7,0.984
G52936011,11:05.5,0.145,,B52936011,11:51.8,0.524
G52936011,11:05.9,0.1,,B52936011,11:52.5,0.487
G52936011,11:17.4,0.145,,B52936011,11:53.4,0.813
G52936011,11:17.8,0.09,,B52936011,11:54.5,0.578
G52936011,11:18.2,0.1,,B52936011,11:55.6,0.704
G52936011,11:33.8,0.127,,B52936011,11:56.5,1.264
G52936011,11:34.2,0.145,,B52936011,11:58.1,1.065
G52936011,11:37.2,0.145,,B52936011,11:59.3,0.46
G52936011,11:39.3,0.172,,B52936011,12:04.7,0.415
G52936011,11:39.5,0.263,,B52936011,12:05.6,0.424
G52936011,11:39.9,0.082,,B52936011,12:06.6,0.46
G52936011,11:45.7,0.136,,B52936011,12:07.6,0.442
G52936011,11:46.3,0.09,,B52936011,12:08.5,0.858
G52936011,11:55.4,0.1,,B52936011,12:09.7,1.147
G52936011,12:00.0,0.172,,B52936011,12:11.0,0.487
G52936011,12:00.3,0.127,,B52936011,12:12.1,0.578
G52936011,12:00.7,0.063,,B52936011,12:13.3,0.56
G52936011,12:01.0,0.082,,B52936011,12:14.4,0.641
G52936011,12:01.4,0.082,,B52936011,12:15.6,0.623
G52936011,12:03.7,0.272,,B52936011,12:16.9,0.596
G52936011,12:04.2,0.09,,B52936011,12:21.1,0.551
G52936011,12:23.0,0.136,,B52936011,12:22.2,0.632
G52936011,12:34.5,0.272,,B52936011,12:23.4,0.659
G52936011,12:35.1,0.072,,B52936011,12:24.5,6.455
G52936011,12:39.4,0.1,,B52936011,12:31.2,0.84
G52936011,12:53.2,0.09,,B52936011,12:32.2,1.246
G52936011,12:58.3,0.118,,B52936011,12:36.4,0.966
G52936011,13:02.0,0.109,,B52936011,12:37.5,0.912
G52936011,13:02.8,0.118,,B52936011,12:38.6,0.84
G52936011,13:03.2,0.1,,B52936011,12:40.0,0.542
G52936011,13:04.0,0.09,,B52936011,12:40.7,0.867
G52936011,13:19.0,0.127,,B52936011,12:41.8,0.361
G52936011,13:22.3,0.263,,B52936011,12:42.9,0.478
G52936011,13:35.4,0.272,,B52936011,12:44.1,0.478
G52936011,13:35.9,0.172,,B52936011,12:45.3,0.442
G52936011,13:36.3,0.163,,B52936011,12:45.9,0.478
G52936011,13:41.8,0.172,,B52936011,12:46.5,0.975
G52936011,13:42.6,0.145,,B52936011,12:47.7,1.183
G52936011,13:45.3,0.299,,B52936011,12:49.0,1.517
G52936011,13:45.8,0.1,,B52936011,12:51.1,2.04
G52936011,13:46.6,0.172,,B52936011,12:53.4,0.867
G52936011,13:47.1,0.145,,B52936011,12:54.5,0.695
G52936011,13:53.3,0.109,,B52936011,12:55.5,0.695
G52936011,13:53.7,0.082,,B52936011,12:56.5,0.695
G52936011,13:54.0,0.109,,B52936011,12:57.6,0.659
G52936011,13:54.4,0.1,,B52936011,12:58.6,0.659
G52936011,14:11.5,0.154,,B52936011,12:59.7,0.722
G52936011,14:12.0,0.172,,B52936011,13:00.8,0.659
G52936011,14:12.6,0.1,,B52936011,13:02.0,0.632
G52936011,14:13.4,0.181,,B52936011,13:04.8,0.497
G52936011,14:13.6,0.1,,B52936011,13:08.2,0.469
G52936011,14:13.9,0.109,,B52936011,13:09.3,0.56
G52936011,14:15.8,0.163,,B52936011,13:10.3,0.713
G52936011,14:16.2,0.145,,B52936011,13:11.7,0.614
G52936011,14:16.5,0.127,,B52936011,13:12.4,1.697
G52936011,14:16.9,0.118,,B52936011,13:14.8,0.542
G52936011,14:22.3,0.154,,B52936011,13:16.1,0.542
G52936011,14:22.7,0.235,,B52936011,13:16.9,0.343
G52936011,14:23.2,0.109,,B52936011,13:17.5,0.551
G52936011,14:28.5,0.09,,B52936011,13:19.9,0.533
G52936011,14:34.9,0.145,,B52936011,13:22.7,0.406
G52936011,14:35.9,0.09,,B52936011,13:23.7,0.695
G52936011,14:36.9,0.1,,B52936011,13:24.7,0.74
G52936011,14:37.1,0.082,,B52936011,13:25.7,0.794
G52936011,14:42.5,0.082,,B52936011,13:26.7,0.803
G52936011,14:49.3,0.127,,B52936011,13:27.8,0.794
G52936011,14:49.7,0.172,,B52936011,13:28.9,0.849
G52936011,14:50.3,0.136,,B52936011,13:30.4,0.46
G52936011,14:52.1,0.145,,B52936011,13:33.2,0.533
G52936011,14:52.5,0.109,,B52936011,13:34.2,0.587
G52936011,14:52.9,0.118,,B52936011,13:36.5,0.605
G52936011,14:53.4,0.1,,B52936011,13:56.0,0.497
G52936011,14:58.7,0.172,,B52936011,13:57.1,0.524
G52936011,14:59.2,0.1,,B52936011,13:58.2,0.578
G52936011,15:00.2,0.145,,B52936011,13:59.0,0.343
G52936011,15:00.7,0.145,,B52936011,13:59.6,0.894
G52936011,15:05.6,0.154,,B52936011,14:00.8,0.894
G52936011,15:06.0,0.109,,B52936011,14:02.0,7.177
G52936011,15:06.4,0.09,,B52936011,14:09.5,0.831
G52936011,15:06.7,0.063,,B52936011,14:10.6,0.659
G52936011,15:10.6,0.136,,B52936011,14:24.6,0.668
G52936011,15:11.1,0.154,,B52936011,14:25.6,0.921
G52936011,15:22.1,0.163,,B52936011,14:26.8,0.524
G52936011,15:22.6,0.1,,B52936011,14:27.8,0.451
G52936011,15:23.0,0.1,,B52936011,14:28.6,0.794
G52936011,15:26.0,0.172,,B52936011,14:30.0,0.46
G52936011,15:26.2,0.072,,B52936011,14:31.1,0.469
G52936011,15:26.5,0.109,,B52936011,14:32.5,0.668
G52936011,15:27.0,0.072,,B52936011,14:33.3,1.128
G52936011,15:27.4,0.163,,B52936011,14:34.9,0.686
G52936011,15:27.9,0.172,,B52936011,14:36.1,0.704
G52936011,15:28.3,0.136,,B52936011,14:37.5,0.686
G52936011,15:31.3,0.1,,B52936011,14:38.5,0.361
G52936011,15:35.5,0.1,,B52936011,14:39.4,0.442
G52936011,15:36.3,0.109,,B52936011,14:40.1,1.426
G52936011,15:40.4,0.136,,B52936011,14:41.8,0.785
G52936011,15:44.1,0.145,,B52936011,14:42.8,0.885
G52936011,15:45.0,0.154,,B52936011,14:43.9,0.876
G52936011,15:46.5,0.181,,B52936011,14:45.0,3.674
G52936011,15:47.2,0.118,,B52936011,14:48.9,0.813
G52936011,15:47.6,0.145,,B52936011,14:56.4,0.56
G52936011,16:00.3,0.072,,B52936011,15:01.2,0.614
G52936011,16:02.4,0.118,,B52936011,15:02.6,0.605
G52936011,16:02.6,0.127,,B52936011,15:11.5,9.858
G52936011,16:02.8,0.082,,B52936011,15:31.4,0.514
G52936011,16:03.0,0.136,,B52936011,15:32.8,0.487
G52936011,16:08.3,0.181,,B52936011,15:34.3,0.578
G52936011,16:08.8,0.118,,B52936011,15:35.7,0.578
G52936011,16:09.1,0.1,,B52936011,15:36.5,2.609
G52936011,16:09.6,0.118,,B52936011,15:39.7,0.56
G52936011,16:11.6,0.181,,B52936011,15:40.8,0.569
G52936011,16:12.1,0.172,,B52936011,15:42.0,0.632
G52936011,16:25.7,0.263,,B52936011,15:43.2,0.569
G52936011,16:26.2,0.1,,B52936011,15:44.4,0.569
G52936011,16:29.2,0.145,,B52936011,15:45.6,0.551
G52936011,16:29.6,0.09,,B52936011,15:46.7,0.569
G52936011,16:29.7,0.1,,B52936011,15:48.1,0.514
G52936011,16:33.7,0.172,,B52936011,15:49.2,0.397
G52936011,16:34.1,0.163,,B52936011,15:50.2,0.84
G52936011,16:34.6,0.163,,B52936011,15:51.3,7.791
G52936011,16:36.7,0.09,,B52936011,15:59.6,0.749
G52936011,16:37.0,0.109,,B52936011,16:00.8,0.65
G52936011,16:37.4,0.082,,B52936011,16:02.0,0.478
G52936011,16:44.0,0.09,,B52936011,16:03.2,0.533
G52936011,16:45.5,0.1,,B52936011,16:04.6,0.451
G52936011,16:45.9,0.136,,B52936011,16:13.3,0.596
G52936011,16:46.4,0.09,,B52936011,16:14.2,11.727
G52936011,16:49.9,0.109,,B52936011,16:26.4,0.65
G52936011,16:50.3,0.109,,B52936011,16:27.6,0.478
G52936011,16:50.6,0.109,,B52936011,16:28.8,0.442
G52936011,16:51.0,0.063,,B52936011,16:29.8,0.487
G52936011,16:58.0,0.245,,B52936011,16:31.0,0.442
G52936011,16:58.5,0.172,,B52936011,16:36.0,0.478
G52936011,17:00.8,0.181,,B52936011,16:37.0,0.487
G52936011,17:01.2,0.118,,B52936011,16:38.0,0.46
G52936011,17:01.6,0.172,,B52936011,16:39.4,0.46
G52936011,17:04.6,0.136,,B52936011,16:40.3,0.433
G52936011,17:05.0,0.118,,B52936011,16:41.7,0.469
G52936011,17:05.3,0.118,,B52936011,16:44.2,0.415
G52936011,17:05.7,0.09,,B52936011,16:45.4,0.596
G52936011,17:18.0,0.272,,B52936011,16:46.5,0.524
G52936011,17:18.4,0.163,,B52936011,16:47.5,0.478
G52936011,17:18.9,0.163,,B52936011,16:48.6,0.379
G52936011,17:20.4,0.127,,B52936011,16:49.9,0.442
G52936011,17:20.6,0.1,,B52936011,16:51.2,0.469
G52936011,17:22.3,0.118,,B52936011,16:52.2,0.659
G52936011,17:22.7,0.063,,B52936011,16:53.8,0.487
G52936011,17:23.0,0.109,,B52936011,17:02.0,0.46
G52936011,17:23.4,0.118,,B52936011,17:03.1,0.524
G52936011,17:23.8,0.082,,B52936011,17:04.5,0.406
G52936011,17:24.0,0.109,,B52936011,17:05.8,0.749
G52936011,17:26.0,0.1,,B52936011,17:07.0,6.843
G52936011,17:26.4,0.109,,B52936011,17:14.2,0.767
G52936011,17:26.9,0.09,,B52936011,17:15.2,0.506
G52936011,17:28.7,0.29,,B52936011,17:16.6,0.447
G52936011,17:29.2,0.118,,B52936011,17:22.3,0.536
G52936011,17:29.5,0.09,,B52936011,17:25.9,0.576
G52936011,17:29.9,0.127,,B52936011,17:33.8,0.506
G52936011,17:30.8,0.172,,B52936011,17:39.8,0.526
G52936011,17:31.2,0.145,,B52936011,17:41.0,0.556
G52936011,17:31.6,0.145,,B52936011,17:43.1,0.616
G52936011,17:38.6,0.308,,B52936011,17:46.7,0.516
G52936011,17:39.2,0.036,,B52936011,17:47.9,0.427
G52936011,17:41.5,0.118,,B52936011,17:48.9,0.784
G52936011,17:41.9,0.19,,B52936011,17:49.9,10.545
G52936011,17:45.0,0.154,,B52936011,18:01.1,0.715
G52936011,17:45.4,0.127,,B52936011,18:12.3,0.566
G52936011,17:45.8,0.118,,B52936011,18:13.7,0.606
G52936011,17:46.4,0.09,,B52936011,18:25.1,0.427
G52936011,18:00.4,0.072,,B52936011,18:26.1,0.407
G52936011,18:03.6,0.145,,B52936011,18:27.1,0.437
G52936011,18:04.8,0.199,,B52936011,18:28.2,0.437
G52936011,18:05.3,0.163,,B52936011,18:28.8,7.904
G52936011,18:07.2,0.163,,B52936011,18:37.4,0.556
G52936011,18:07.6,0.136,,B52936011,18:46.9,0.477
G52936011,18:08.1,0.109,,B52936011,18:50.6,0.616
G52936011,18:09.8,0.145,,B52936011,18:57.9,0.417
G52936011,18:10.1,0.109,,B52936011,18:59.0,0.467
G52936011,18:10.5,0.1,,B52936011,19:00.2,0.417
G52936011,18:10.8,0.1,,B52936011,19:01.2,0.417
G52936011,18:11.2,0.127,,B52936011,19:08.7,0.417
G52936011,18:15.6,0.154,,B52936011,19:09.7,0.457
G52936011,18:15.8,0.1,,B52936011,19:11.0,0.437
G52936011,18:19.0,0.154,,B52936011,19:12.2,0.407
G52936011,18:19.4,0.1,,B52936011,19:12.9,9.304
G52936011,18:19.8,0.136,,B52936011,19:23.9,0.407
G52936011,18:20.2,0.136,,B52936011,19:34.7,0.407
G52936011,18:23.0,0.145,,B52936011,19:35.6,0.467
G52936011,18:23.4,0.1,,B52936011,19:37.8,0.576
G52936011,18:38.0,0.127,,B52936011,19:39.1,0.526
G52936011,18:38.5,0.072,,B52936011,19:40.3,0.536
G52936011,18:39.4,0.109,,B52936011,19:41.4,0.576
G52936011,18:40.9,0.136,,B52936011,19:42.6,0.606
G52936011,18:41.3,0.109,,B52936011,19:43.9,0.963
G52936011,18:41.6,0.118,,B52936011,19:45.1,0.774
G52936011,18:42.0,0.09,,B52936011,19:46.4,9.313
G52936011,18:44.0,0.109,,B52936011,19:56.4,0.556
G52936011,18:44.4,0.1,,B52936011,20:07.1,0.467
G52936011,18:49.2,0.163,,B52936011,20:08.1,0.536
G52936011,18:49.7,0.109,,B52936011,20:08.8,2.145
G52936011,18:53.5,0.172,,B52936011,20:11.2,3.217
G52936011,18:56.8,0.145,,B52936011,20:15.0,0.417
G52936011,19:05.0,0.1,,B52936011,20:23.2,0.546
G52936011,19:05.2,0.082,,B52936011,20:29.8,0.407
G52936011,19:06.0,0.118,,B52936011,20:31.1,0.586
G52936011,19:11.9,0.127,,B52936011,20:32.2,0.576
G52936011,19:12.7,0.109,,B52936011,20:33.3,0.635
G52936011,19:13.1,0.1,,B52936011,20:34.3,9.184
G52936011,19:31.6,0.163,,B52936011,20:43.6,0.625
G52936011,19:32.1,0.082,,B52936011,20:44.9,0.715
G52936011,20:00.0,0.145,,B52936011,20:51.6,1.003
G52936011,20:00.6,0.1,,B52936011,20:52.8,1.013
G52936011,20:16.3,0.082,,B52936011,20:54.0,4.895
G52936011,20:19.4,0.154,,B52936011,21:07.1,0.477
G52936011,20:25.2,0.109,,B52936011,21:10.9,0.467
G52936011,20:25.8,0.1,,B52936011,21:12.1,0.477
G52936011,20:46.9,0.118,,B52936011,21:13.4,0.625
G52936011,20:58.1,0.1,,B52936011,21:14.5,0.685
G52936011,21:00.2,0.109,,B52936011,21:15.3,0.953
G52936011,21:06.3,0.072,,B52936011,21:16.4,10.207
G52936011,21:06.7,0.072,,B52936011,21:26.8,0.685
G52936011,21:27.8,0.145,,B52936011,21:28.1,0.625
G52936011,21:45.0,0.072,,B52936011,21:29.3,0.546
